Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Staphylococcus aureus infection	24/95	1.508525e-05	1.049263e-04	0	0	3.067058e+00	3.404985e+01	CFD;HLA-DRB5;SELPLG;DEFA6;ITGB2;CFI;DEFA5;DEFB1;ITGAL;KRT20;ICAM1;C2;HLA-DMA;KRT19;HLA-DMB;KRT18;HLA-DPB1;HLA-DRA;HLA-DOA;DEFB4A;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Coronavirus disease	44/232	2.353545e-05	1.601434e-04	0	0	2.131271e+00	2.271296e+01	RPL4;CFD;CXCL8;RPL31;RPL36A;ADAR;RPL8;RPS4Y1;RELA;RPL7;C2;RPS15;TBK1;C8G;RPS19;RPS18;RPL36;CASP1;RPL35;RPLP2;RPL38;JAK1;IFNAR2;JUN;RPL41;RPS9;PRKCB;STAT1;STAT3;RPSA;ISG15;FOS;RPS26;RPS28;RPS29;OAS2;TRAF3;IL1B;OAS3;RPL37A;RPL29;IL6ST;RPS21;RSL24D1
KEGG_2021_Human	Hepatitis C	33/157	2.897444e-05	1.929574e-04	0	0	2.418568e+00	2.527185e+01	RB1;TRADD;RELA;PPP2CA;SOCS3;TBK1;CASP8;CCND1;CLDN23;BID;YWHAG;JAK1;IFNAR2;MAP2K1;STAT1;STAT3;EIF2AK3;NR1H3;CFLAR;TICAM1;EIF2S1;YWHAZ;CLDN4;CLDN3;OAS2;TRAF3;CLDN8;OAS3;CYCS;CTNNB1;GRB2;EIF3E;KRAS
KEGG_2021_Human	Osteoclast differentiation	28/127	4.654525e-05	3.035138e-04	0	0	2.567398e+00	2.561002e+01	NCF4;TNFRSF11A;RELA;SOCS3;PPP3CA;ACP5;FYN;JUNB;JAK1;IFNAR2;MAP2K1;JUN;JUND;TGFB1;IFNGR1;STAT1;CYBA;NFATC1;FOS;NFKB2;TGFBR2;CYLD;LCK;IL1B;FOSB;GRB2;PPARG;NOX1
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	22/89	4.830339e-05	3.085502e-04	0	0	2.976971e+00	2.958516e+01	MAP2K3;CD274;MAP2K1;JUN;IFNGR1;STAT1;STAT3;CD3G;NFATC1;FOS;TICAM1;CD3D;HIF1A;RASGRP1;RELA;BATF;PPP3CA;LCK;CD28;KRAS;JAK2;JAK1
KEGG_2021_Human	Cellular senescence	32/156	6.259125e-05	3.918212e-04	0	0	2.344086e+00	2.268814e+01	RB1;CXCL8;ITPR3;ETS1;RELA;ZFP36L1;PPP3CA;CCND1;RASSF5;NBN;E2F4;E2F5;MAP2K3;MAP2K1;CDKN2B;SMAD3;TGFB1;GADD45B;HLA-B;HLA-C;NFATC1;HLA-A;HLA-F;HIPK1;HLA-G;HLA-E;TGFBR2;RHEB;ATM;CALM3;KRAS;SLC25A5
KEGG_2021_Human	B cell receptor signaling pathway	20/81	1.066009e-04	6.542366e-04	0	0	2.970525e+00	2.716967e+01	LYN;IFITM1;MAP2K1;JUN;CD72;PRKCB;DAPP1;NFATC1;FOS;MALT1;RELA;CD79B;PPP3CA;CD79A;CD19;RAC2;GRB2;KRAS;CARD11;CD22
KEGG_2021_Human	IL-17 signaling pathway	22/94	1.161612e-04	6.992008e-04	0	0	2.769464e+00	2.509282e+01	JUN;CXCL8;JUND;CCL20;TRADD;CXCL1;FOS;CXCL3;MUC5B;CXCL2;ELAVL1;IL17RC;RELA;CASP8;TBK1;TRAF3;IL1B;TRAF5;LCN2;FOSB;DEFB4A;S100A9
KEGG_2021_Human	Asthma	11/31	1.236290e-04	7.218848e-04	0	0	4.971845e+00	4.473778e+01	CD40;HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Pathogenic Escherichia coli infection	37/197	1.245424e-04	7.218848e-04	0	0	2.101630e+00	1.889547e+01	ITGB1;RAB1A;TMED10;CXCL8;ROCK1;WIPF1;TRADD;BRK1;RELA;BAIAP2L1;TUBA1A;CASP8;MYO6;CLDN23;CASP4;TNFSF10;CASP1;NCKAP1L;FYN;PAK2;CYTH1;ACTR3;JUN;SEC24A;IL18;FOS;TUBB4B;MYO1E;CLDN4;MYO1B;CLDN3;ARPC2;CLDN8;IL1B;HCLS1;CYCS;SEC24D
KEGG_2021_Human	Leukocyte transendothelial migration	25/114	1.269793e-04	7.226278e-04	0	0	2.547433e+00	2.285426e+01	ITGB1;ROCK1;NCF4;PXN;ITGB2;CXCR4;F11R;ITGAL;ICAM1;GNAI2;RAP1B;RASSF5;CLDN23;RAC2;VCAM1;PRKCB;ACTN1;MSN;RHOH;CYBA;PTK2;CLDN4;CLDN3;CLDN8;CTNNB1
KEGG_2021_Human	Hepatitis B	32/162	1.324300e-04	7.401889e-04	0	0	2.235147e+00	1.995865e+01	RB1;CXCL8;ATF6B;RELA;TBK1;CASP8;CASP10;CREB3L1;CREB3L2;JAK2;BID;JAK1;MAP2K3;STAT5A;STAT5B;MAP2K1;JUN;SMAD3;TGFB1;PRKCB;STAT1;STAT3;NFATC1;FOS;TICAM1;YWHAZ;TGFBR2;DDB1;TRAF3;CYCS;GRB2;KRAS
KEGG_2021_Human	Ribosome	31/158	1.899502e-04	1.043060e-03	0	0	2.215694e+00	1.898572e+01	RPL4;RPL31;MRPL18;MRPL19;RPL36A;MRPL17;RPL8;MRPL12;RPS4Y1;RPL7;RPS15;MRPL3;RPS19;RPS18;RPL36;RPL35;RPLP2;RPL38;MRPL9;RPS9;RPL41;RPSA;MRPL23;MRPL21;RPS26;RPS28;RPS29;RPL37A;RPL29;RPS21;RSL24D1
KEGG_2021_Human	Human papillomavirus infection	54/331	2.156681e-04	1.155842e-03	0	0	1.775450e+00	1.498794e+01	RB1;ITGB1;ITGB4;TRADD;CHD4;TCIRG1;RBPJ;TBK1;CASP8;CCND1;CREB3L1;CREB3L2;ITGAV;JAK1;IFNAR2;ATP6V1G1;ATP6V0B;MAP2K1;ATP6V0E1;ITGA2;HLA-B;HLA-C;HLA-A;PPP2R5C;HLA-F;TICAM1;HLA-G;HLA-E;TRAF3;IRF1;ATP6V1B2;ITGA6;HDAC1;LAMA1;PXN;THBS1;RELA;PPP2CA;DVL1;HES1;ATP6V0E2;TCF7L2;JAG1;STAT1;FN1;ISG15;PTK2;COL1A1;RHEB;CTNNB1;ATM;GRB2;KRAS;COL9A2
KEGG_2021_Human	Protein export	9/23	2.178743e-04	1.155842e-03	0	0	5.807347e+00	4.896518e+01	SRP19;SEC61A1;SPCS3;SRP72;SRP54;SRPRB;SEC61B;SEC11C;SEC63
KEGG_2021_Human	Pathways in cancer	78/531	3.425581e-04	1.787012e-03	0	0	1.571976e+00	1.254290e+01	RB1;ITGB1;CXCL8;SLC2A1;ETS1;SHH;RPS6KA5;CASP8;TFG;CCND1;RASSF5;PIM1;RAC2;ITGAV;PIM2;JAK2;JAK1;IFNAR2;IL15RA;MAP2K1;EDN1;PRKCB;IFNGR1;ITGA2;NCOA3;FOS;RUNX1;TGFBR2;TRAF3;TRAF5;PPARG;ITGA6;IL6ST;MET;BIRC3;ROCK1;HDAC1;LAMA1;MGST3;CUL1;CXCR4;XIAP;RASGRP2;STK4;HIF1A;RASGRP1;RELA;GNAI2;GNG2;GNG7;DVL1;HES1;BID;RALGDS;STAT5A;STAT5B;NQO1;TCF7L2;JUN;CDKN2B;JAG1;SMAD3;TGFB1;GADD45B;NOS2;STAT1;STAT3;FN1;PML;PTK2;NFKB2;IL2RA;CTNNB1;CYCS;CALM3;GRB2;KRAS;GNB5
KEGG_2021_Human	Pertussis	18/76	4.024496e-04	2.065029e-03	0	0	2.809388e+00	2.196363e+01	ITGB1;JUN;CXCL8;SFTPA2;NOS2;ITGB2;LY96;C4BPA;C4BPB;FOS;TICAM1;RELA;C2;GNAI2;IL1B;IRF1;CASP1;CALM3
KEGG_2021_Human	Shigellosis	41/246	7.607370e-04	3.840495e-03	0	0	1.816743e+00	1.304644e+01	ITGB1;CXCL8;ROCK1;TRADD;UBE2D3;PXN;CUL1;UBE2D1;ITPR3;RELA;HK2;MALT1;HK1;RPS6KA5;TBK1;UBB;CASP4;TIFA;CASP1;CYTH1;ACTR3;JUN;FNBP1;RIPK2;CBX3;ACTN1;BNIP3;IL18;ATG12;PTK2;DIAPH1;ARPC2;IL1B;TRAF5;ELMO1;UBE2V2;UBE2N;HCLS1;CYCS;ATM;CD44
KEGG_2021_Human	PPAR signaling pathway	17/74	8.367178e-04	4.157026e-03	0	0	2.698649e+00	1.912269e+01	GK;NR1H3;DBI;ACSL4;ACSL3;CYP27A1;FABP1;FADS2;FABP2;FABP5;SCD;ME1;PPARG;HMGCS2;ACAA1;PCK1;PCK2
KEGG_2021_Human	Primary immunodeficiency	11/38	9.107709e-04	4.454239e-03	0	0	3.681414e+00	2.577439e+01	CD79A;CD40;CIITA;PTPRC;LCK;CD19;RFX5;TAP1;ORAI1;TNFRSF13C;CD3D
KEGG_2021_Human	Arginine and proline metabolism	13/50	9.880681e-04	4.685838e-03	0	0	3.176308e+00	2.197929e+01	NOS2;MAOA;SMOX;CKMT1A;AMD1;ODC1;PYCR1;SAT1;CNDP2;SRM;CKMT1B;LAP3;CKB
KEGG_2021_Human	Malaria	13/50	9.880681e-04	4.685838e-03	0	0	3.176308e+00	2.197929e+01	CD40;CXCL8;TGFB1;VCAM1;GYPC;ITGB2;IL18;HBA2;ITGAL;THBS1;ICAM1;IL1B;MET
KEGG_2021_Human	Yersinia infection	26/137	1.010526e-03	4.720816e-03	0	0	2.122703e+00	1.464089e+01	ITGB1;CXCL8;ROCK1;WIPF1;PXN;RELA;RPS6KA3;TBK1;RPS6KA2;CASP1;RAC2;MAP2K3;ACTR3;MAP2K1;JUN;FN1;IL18;RHOG;NFATC1;FOS;TICAM1;PTK2;ARPC2;LCK;IL1B;ELMO1
KEGG_2021_Human	Fructose and mannose metabolism	10/33	1.046141e-03	4.815326e-03	0	0	3.927682e+00	2.695429e+01	PFKL;PFKFB3;AKR1B10;GMDS;PMM1;SORD;ALDOA;HK2;PFKP;HK1
KEGG_2021_Human	FoxO signaling pathway	25/131	1.151443e-03	5.166041e-03	0	0	2.136852e+00	1.445952e+01	IRS1;SETD7;IRS2;STK4;CCND1;TNFSF10;PCK1;S1PR4;PCK2;MAP2K1;CDKN2B;SMAD3;TGFB1;GADD45B;BNIP3;STAT3;CSNK1E;SOD2;ATG12;TGFBR2;CCNG2;ATM;GRB2;KRAS;SGK2
KEGG_2021_Human	Various types of N-glycan biosynthesis	11/39	1.155345e-03	5.166041e-03	0	0	3.549738e+00	2.400814e+01	B4GALT3;FUT8;B4GALT1;RPN2;TUSC3;HEXA;ALG2;STT3A;MGAT1;B4GALNT3;DDOST
KEGG_2021_Human	T cell receptor signaling pathway	21/104	1.326391e-03	5.847331e-03	0	0	2.290660e+00	1.517630e+01	MAP2K1;JUN;CBLB;NFATC1;CD3G;FOS;RASGRP1;CD3D;MALT1;RELA;PPP3CA;PTPRC;LCK;CD28;CTLA4;MAP3K8;GRB2;FYN;KRAS;PAK2;CARD11
KEGG_2021_Human	MAPK signaling pathway	46/294	1.486666e-03	6.462869e-03	0	0	1.685112e+00	1.097214e+01	TRADD;HSPB1;RASGRP2;STK4;AREG;RASGRP1;RELA;STK3;ELK4;RAP1B;RPS6KA3;PPP3CA;RPS6KA5;DUSP10;RPS6KA2;RAC2;FLNA;MAP3K8;MAP3K6;PAK2;MAP4K4;MAP3K5;DUSP4;MAP2K3;JUN;MAP2K1;JUND;TGFB1;GADD45B;PRKCB;HSPA6;NFATC1;FOS;DUSP6;CDC25B;NFKB2;TGFBR2;DDIT3;IL1B;RASA2;GRB2;KRAS;PTPN7;MAP3K13;MET;EPHA2
KEGG_2021_Human	Focal adhesion	34/201	1.586088e-03	6.800624e-03	0	0	1.846730e+00	1.190491e+01	ITGB1;ROCK1;ITGB4;LAMA1;PXN;XIAP;THBS1;RAP1B;CCND1;RAC2;FLNA;ITGAV;FYN;PAK2;JUN;MAP2K1;PPP1R12A;PRKCB;ACTN1;ITGA2;FN1;PARVA;PARVB;PTK2;COL1A1;DIAPH1;ZYX;CTNNB1;GRB2;ITGA6;COL9A2;PPP1R12B;MET;BIRC3
KEGG_2021_Human	Sulfur metabolism	5/10	1.629140e-03	6.890822e-03	0	0	9.020050e+00	5.790604e+01	MPST;SELENBP1;TST;ETHE1;PAPSS1
KEGG_2021_Human	Lysosome	24/128	1.834628e-03	7.656516e-03	0	0	2.090003e+00	1.316893e+01	CTSA;HGSNAT;ATP6V0B;ASAH1;HEXA;M6PR;AP3D1;LAPTM5;TCIRG1;LIPA;CTSS;GGA2;LAPTM4A;HYAL2;AP1S2;PPT1;ACP5;CTSH;IDS;DNASE2;AP3S1;CTSE;CTSC;CTSB
KEGG_2021_Human	Mineral absorption	14/60	1.994453e-03	8.213999e-03	0	0	2.751390e+00	1.710645e+01	MT1M;SLC40A1;ATP2B4;MT1X;SLC5A1;CLCN2;MT2A;MT1A;MT1F;MT1G;MT1H;TRPM6;SLC26A3;MT1E
KEGG_2021_Human	Necroptosis	28/159	2.153737e-03	8.754802e-03	0	0	1.936779e+00	1.189289e+01	TRADD;XIAP;HMGB1;CASP8;CHMP1B;TNFSF10;CASP1;JAK2;BID;GLUL;JAK1;IFNAR2;ZBP1;STAT5A;STAT5B;MLKL;PARP1;IFNGR1;STAT1;STAT3;CFLAR;TICAM1;CYLD;IL1B;TRAF5;CHMP2A;SLC25A5;BIRC3
KEGG_2021_Human	Endocytosis	40/252	2.232859e-03	8.960063e-03	0	0	1.712360e+00	1.045306e+01	WIPF1;CXCR4;CBLB;ASAP1;RAB11FIP1;SNX2;CHMP1B;PSD3;AP2S1;VPS35;CYTH1;SH3GLB1;ACTR3;SMAD3;HSPA6;HLA-B;ARAP2;HLA-C;HLA-A;HLA-F;ARFGAP3;HLA-G;ARFGAP1;PML;HLA-E;RNF41;TGFBR2;EHD1;EHD4;ACAP1;RAB31;ARPC2;BIN1;CAPZA1;IL2RA;CHMP2A;SMAP2;RAB5A;VPS28;SPG21
KEGG_2021_Human	Amoebiasis	20/102	2.462156e-03	9.755126e-03	0	0	2.207194e+00	1.325799e+01	TGFB1;CXCL8;NOS2;PRKCB;LAMA1;ACTN1;ITGB2;FN1;HSPB1;CXCL1;SERPINB9;CXCL3;CXCL2;PTK2;RELA;COL1A1;GNA15;C8G;IL1B;RAB5A
KEGG_2021_Human	Chemokine signaling pathway	32/192	2.718205e-03	1.063498e-02	0	0	1.813008e+00	1.071086e+01	CXCL8;ROCK1;PXN;CXCR5;CXCR4;CXCL1;RASGRP2;CXCL3;CXCL2;RELA;CXCL16;GNAI2;RAP1B;GNG2;GNG7;RAC2;CCR7;JAK2;LYN;STAT5B;MAP2K1;PRKCB;CCL20;STAT1;STAT3;PTK2;ELMO1;GRB2;KRAS;GNB5;CCL28;PF4
KEGG_2021_Human	Adipocytokine signaling pathway	15/69	2.945686e-03	1.138271e-02	0	0	2.511335e+00	1.463459e+01	IRS1;TRADD;STAT3;SLC2A1;IRS2;ACSL4;ACSL3;TNFRSF1B;ADIPOR1;RELA;SOCS3;JAK2;PCK1;PPARGC1A;PCK2
KEGG_2021_Human	Retrograde endocannabinoid signaling	26/148	3.140754e-03	1.198849e-02	0	0	1.930124e+00	1.112387e+01	NDUFB9;NDUFA13;NDUFB7;NDUFA11;NDUFB10;NDUFB4;NDUFB3;NDUFB2;NDUFB1;ITPR3;GNAI2;GNG2;GNG7;GABRE;NDUFV1;NDUFA6;PRKCB;NDUFA3;NDUFA2;NDUFA1;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;GNB5
KEGG_2021_Human	N-Glycan biosynthesis	12/50	3.179434e-03	1.198991e-02	0	0	2.853225e+00	1.640904e+01	B4GALT3;FUT8;GANAB;B4GALT1;RPN2;TUSC3;ALG5;SRD5A3;ALG2;STT3A;MGAT1;DDOST
KEGG_2021_Human	Growth hormone synthesis, secretion and action	22/119	3.326643e-03	1.239571e-02	0	0	2.052818e+00	1.171295e+01	MAP2K3;STAT5A;STAT5B;MAP2K1;ATF6B;IRS1;PRKCB;STAT1;STAT3;IRS2;ITPR3;FOS;PTK2;GNAI2;SOCS3;CREB3L1;CREB3L2;GRB2;KRAS;IGFALS;JAK2;JUNB
KEGG_2021_Human	Epithelial cell signaling in Helicobacter pylori infection	15/70	3.409485e-03	1.255493e-02	0	0	2.465537e+00	1.400719e+01	LYN;ATP6V0B;ATP6V1G1;JUN;CXCL8;ATP6V0E1;CXCL1;TCIRG1;CXCL3;F11R;CXCL2;RELA;ATP6V1B2;ATP6V0E2;MET
KEGG_2021_Human	Glutathione metabolism	13/57	3.522430e-03	1.282001e-02	0	0	2.669946e+00	1.508147e+01	GPX2;GPX4;MGST3;ODC1;IDH2;GPX8;TXNDC12;PGD;PRDX6;SRM;ANPEP;LAP3;GGT1
KEGG_2021_Human	Small cell lung cancer	18/92	4.045314e-03	1.455383e-02	0	0	2.199989e+00	1.212237e+01	ITGB1;RB1;CDKN2B;GADD45B;NOS2;LAMA1;ITGA2;FN1;XIAP;RELA;PTK2;CCND1;TRAF3;TRAF5;CYCS;ITGAV;ITGA6;BIRC3
KEGG_2021_Human	Proteoglycans in cancer	33/205	4.128852e-03	1.468558e-02	0	0	1.738937e+00	9.546338e+00	ITGB1;DDX5;SDC4;ROCK1;PXN;ITPR3;HIF1A;HOXD10;THBS1;SHH;CCND1;FLNA;ITGAV;EIF4B;MAP2K1;TGFB1;PPP1R12A;PRKCB;ITGA2;STAT3;FN1;MSN;ANK3;PTK2;COL1A1;HCLS1;CTNNB1;GRB2;KRAS;HPSE;PPP1R12B;MET;CD44
KEGG_2021_Human	Cardiac muscle contraction	17/87	5.193704e-03	1.826550e-02	0	0	2.195879e+00	1.155100e+01	COX8A;COX7B;TPM4;COX4I1;ATP2A3;COX7A2;UQCR10;COX6A1;COX5B;COX6C;COX7C;COX5A;COX6B1;ASPH;UQCRQ;UQCRC1;CYC1
KEGG_2021_Human	Natural killer cell mediated cytotoxicity	23/131	5.294379e-03	1.841268e-02	0	0	1.927331e+00	1.010135e+01	IFNAR2;MAP2K1;PRKCB;IFNGR1;SH2D1A;ITGB2;HLA-B;HLA-C;NFATC1;HLA-A;ITGAL;HLA-G;ICAM1;HLA-E;PPP3CA;LCK;TNFSF10;RAC2;GRB2;CD48;FYN;KRAS;BID
KEGG_2021_Human	Acute myeloid leukemia	14/67	5.807465e-03	1.997513e-02	0	0	2.387068e+00	1.229008e+01	STAT5A;STAT5B;TCF7L2;MAP2K1;STAT3;DUSP6;RELA;PML;RUNX1;CCND1;PIM1;GRB2;KRAS;PIM2
KEGG_2021_Human	Ferroptosis	10/41	6.052798e-03	2.038989e-02	0	0	2.912790e+00	1.487630e+01	PRNP;GPX4;PCBP1;SLC40A1;MAP1LC3B2;SLC39A8;ACSL4;SLC7A11;ACSL3;SAT1
KEGG_2021_Human	Ubiquitin mediated proteolysis	24/140	6.058337e-03	2.038989e-02	0	0	1.872539e+00	9.561786e+00	UBE2F;ANAPC13;UBE2H;UBE2I;UBA6;UBE2D3;CUL1;UBE2D1;XIAP;CBLB;UBE2L6;UBE2Z;PML;UBE2J1;DDB1;HERC4;SOCS3;UBB;UBE2Q2;CDC27;UBE2N;UBA2;BIRC6;BIRC3
KEGG_2021_Human	Sphingolipid signaling pathway	21/119	7.053801e-03	2.348766e-02	0	0	1.938425e+00	9.603323e+00	MAP2K1;ABCC1;ASAH1;ROCK1;SGMS1;PRKCB;TRADD;PPP2R5C;SGMS2;RELA;SGPP1;GNAI2;PPP2CA;RAC2;DEGS1;FYN;KRAS;BID;S1PR4;MAP3K5;CERS2
KEGG_2021_Human	Cytokine-cytokine receptor interaction	43/295	7.613422e-03	2.508422e-02	0	0	1.547485e+00	7.548389e+00	ACVRL1;IL1RN;CD40;CXCL8;IL26;CXCR5;CXCR4;CXCL1;TNFRSF13C;TNFRSF11A;CXCL3;CXCL2;IL27RA;CXCL16;TNFSF10;IL21R;CCR7;TNFRSF14;TNFRSF4;IFNAR2;IL15RA;TGFB1;TNFRSF12A;IFNGR1;CCL20;CD70;GDF15;IL10RA;TNFRSF9;TNFRSF18;IL18;IL16;TNFRSF1B;IL17RC;TGFBR2;BMP3;IL1B;IL2RA;CD27;LTB;IL6ST;CCL28;PF4
KEGG_2021_Human	Prolactin signaling pathway	14/70	8.647963e-03	2.819596e-02	0	0	2.258812e+00	1.073033e+01	STAT5A;STAT5B;MAP2K1;STAT1;STAT3;FOS;TNFRSF11A;RELA;SOCS3;CCND1;IRF1;GRB2;KRAS;JAK2
KEGG_2021_Human	Autophagy	23/137	9.135602e-03	2.930358e-02	0	0	1.825280e+00	8.570742e+00	SH3GLB1;RAB1A;MAP2K1;IRS1;BNIP3;EIF2AK3;WDR41;IRS2;HMGB1;CFLAR;PRAP1;HIF1A;EIF2S1;TANK;ATG12;ERN1;PPP2CA;TBK1;RHEB;RB1CC1;DDIT4;KRAS;CTSB
KEGG_2021_Human	Cysteine and methionine metabolism	11/50	9.268544e-03	2.930358e-02	0	0	2.546970e+00	1.192269e+01	MPST;LDHB;AHCYL2;LDHA;TST;MAT2A;AMD1;APIP;MAT2B;ENOPH1;SRM
KEGG_2021_Human	Vibrio cholerae infection	11/50	9.268544e-03	2.930358e-02	0	0	2.546970e+00	1.192269e+01	SLC12A2;SEC61A1;ATP6V0B;ATP6V1G1;ATP6V0E1;ATP6V1B2;TCIRG1;SEC61B;KDELR3;ATP6V0E2;PDIA4
KEGG_2021_Human	Colorectal cancer	16/86	1.058485e-02	3.313059e-02	0	0	2.065668e+00	9.395343e+00	TCF7L2;MAP2K1;JUN;SMAD3;TGFB1;GADD45B;FOS;AREG;TGFBR2;CCND1;RAC2;CTNNB1;CYCS;GRB2;KRAS;RALGDS
KEGG_2021_Human	TGF-beta signaling pathway	17/94	1.135776e-02	3.519782e-02	0	0	1.995475e+00	8.935443e+00	TGIF1;LEFTY1;CDKN2B;TGIF2;SMAD3;TGFB1;ROCK1;CUL1;THBS1;TGFBR2;PPP2CA;ID2;ID1;ID3;E2F4;E2F5;FMOD
KEGG_2021_Human	p53 signaling pathway	14/73	1.248597e-02	3.831480e-02	0	0	2.143598e+00	9.395712e+00	CD82;GADD45B;EI24;SHISA5;THBS1;SERPINB5;CASP8;CCND1;SESN3;CCNG2;CCNG1;CYCS;ATM;BID
KEGG_2021_Human	Proteasome	10/46	1.392315e-02	4.231017e-02	0	0	2.507538e+00	1.071772e+01	PSMA6;PSMD12;PSMA2;POMP;PSME4;PSME1;PSME2;PSMB10;PSMB8;PSMB9
KEGG_2021_Human	Mitophagy	13/68	1.612943e-02	4.854339e-02	0	0	2.134648e+00	8.809926e+00	BNIP3L;FIS1;JUN;BNIP3;EIF2AK3;HIF1A;RELA;TBK1;UBB;TAX1BP1;MFN1;KRAS;TBC1D15
KEGG_2021_Human	Chronic myeloid leukemia	14/76	1.752885e-02	5.175972e-02	0	0	2.039535e+00	8.247689e+00	RB1;STAT5A;STAT5B;MAP2K1;SMAD3;TGFB1;GADD45B;HDAC1;RELA;RUNX1;TGFBR2;CCND1;GRB2;KRAS
KEGG_2021_Human	Pancreatic cancer	14/76	1.752885e-02	5.175972e-02	0	0	2.039535e+00	8.247689e+00	RB1;MAP2K1;SMAD3;TGFB1;GADD45B;STAT1;STAT3;RELA;TGFBR2;CCND1;RAC2;KRAS;RALGDS;JAK1
KEGG_2021_Human	Fluid shear stress and atherosclerosis	22/139	2.025308e-02	5.836228e-02	0	0	1.700008e+00	6.629092e+00	NQO1;JUN;EDN1;VCAM1;SDC4;MGST3;CYBA;TXN;FOS;PTK2;RELA;ASS1;ICAM1;SUMO1;IL1B;SUMO2;RAC2;CTNNB1;CALM3;ITGAV;NOX1;MAP3K5
KEGG_2021_Human	Central carbon metabolism in cancer	13/70	2.026730e-02	5.836228e-02	0	0	2.059518e+00	8.029541e+00	MAP2K1;IDH2;SLC2A1;HIF1A;HK2;HK1;SLC7A5;LDHB;LDHA;PFKL;KRAS;MET;PFKP
KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	17/100	2.032425e-02	5.836228e-02	0	0	1.850604e+00	7.209842e+00	CXCL8;CCL20;IL10RA;IL18;CXCR5;CXCR4;CXCL1;CXCL3;TNFRSF1B;CXCL2;IL2RA;TNFSF10;TNFRSF14;CCR7;IL6ST;CCL28;PF4
KEGG_2021_Human	HIF-1 signaling pathway	18/109	2.275165e-02	6.473878e-02	0	0	1.787306e+00	6.761587e+00	MAP2K1;EDN1;PFKFB3;NOS2;PRKCB;IFNGR1;STAT3;SLC2A1;HIF1A;HK2;RELA;HK1;LDHB;LDHA;PFKL;TIMP1;ALDOA;PFKP
KEGG_2021_Human	Fatty acid degradation	9/43	2.423712e-02	6.725502e-02	0	0	2.388602e+00	8.885287e+00	ACADVL;ACAA2;ECHS1;ADH1C;ECI1;ACSL4;ACSL3;ACAA1;ACADS
KEGG_2021_Human	Chagas disease	17/102	2.428057e-02	6.725502e-02	0	0	1.806858e+00	6.718042e+00	JUN;TGFB1;CXCL8;NOS2;IFNGR1;CD3G;FOS;CFLAR;TICAM1;CD3D;RELA;TGFBR2;GNAI2;PPP2CA;GNA15;CASP8;IL1B
KEGG_2021_Human	Longevity regulating pathway	17/102	2.428057e-02	6.725502e-02	0	0	1.806858e+00	6.718042e+00	ATF6B;IRS1;HDAC1;HSPA6;IRS2;ADIPOR1;SOD2;RELA;SOD1;SESN3;RHEB;CREB3L1;RB1CC1;CREB3L2;PPARG;KRAS;PPARGC1A
KEGG_2021_Human	Non-small cell lung cancer	13/72	2.515224e-02	6.905834e-02	0	0	1.989482e+00	7.326883e+00	RB1;STAT5A;STAT5B;MAP2K1;GADD45B;PRKCB;STAT3;STK4;CCND1;RASSF5;GRB2;KRAS;MET
KEGG_2021_Human	Transcriptional misregulation in cancer	28/192	2.694700e-02	7.307995e-02	0	0	1.544204e+00	5.580574e+00	DDX5;CD40;CXCL8;KMT2A;HDAC1;JMJD1C;RELA;ELK4;FUT8;TSPAN7;NFKBIZ;DEFA6;GADD45B;DEFA5;PTK2;DUSP6;PML;RUNX1;ETV6;TGFBR2;ETV7;DDIT3;ID2;REL;ATM;PPARG;MET;BIRC3
KEGG_2021_Human	African trypanosomiasis	8/37	2.731742e-02	7.307995e-02	0	0	2.488713e+00	8.959942e+00	VCAM1;PRKCB;IL1B;IL18;HBA2;APOL1;ICAM1;IDO1
KEGG_2021_Human	Thyroid cancer	8/37	2.731742e-02	7.307995e-02	0	0	2.488713e+00	8.959942e+00	TCF7L2;MAP2K1;CCND1;TFG;GADD45B;CTNNB1;KRAS;PPARG
KEGG_2021_Human	C-type lectin receptor signaling pathway	17/104	2.879177e-02	7.637140e-02	0	0	1.765124e+00	6.262071e+00	JUN;STAT1;CBLB;ITPR3;NFATC1;LSP1;MALT1;RELA;NFKB2;CYLD;PPP3CA;CASP8;IL1B;IRF1;CASP1;CALM3;KRAS
KEGG_2021_Human	AMPK signaling pathway	19/120	2.930901e-02	7.709009e-02	0	0	1.699717e+00	5.999762e+00	PFKFB3;IRS1;IRS2;PPP2R5C;ADIPOR1;EEF2;ELAVL1;PPP2CA;PFKL;CCND1;RHEB;SCD;CREB3L1;CREB3L2;PPARG;PCK1;PPARGC1A;PFKP;PCK2
KEGG_2021_Human	Galactose metabolism	7/31	3.045270e-02	7.943079e-02	0	0	2.630707e+00	9.185327e+00	PFKL;B4GALT1;UGP2;AKR1B10;HK2;PFKP;HK1
