Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
WikiPathway_2023_Human	Nucleotide Binding Oligomerization Domain NOD Pathway WP1433	14/41	5.724986e-05	7.326284e-04	0	0	4.315256e+00	4.215179e+01	NDUFA13;RIPK2;IL18;XIAP;PRDM1;RELA;PYCARD;CASP7;CASP8;CASP5;IL1B;CASP1;RAC1;DUOX2
WikiPathway_2023_Human	Pro Survival Signaling Of Neuroprotectin D1 WP5182	8/15	5.742223e-05	7.326284e-04	0	0	9.495243e+00	9.272179e+01	PPP2CB;CASP7;CASP8;RIPK3;TRADD;CYCS;TNFRSF1A;BIRC3
WikiPathway_2023_Human	TAR Syndrome WP5362	18/62	6.255586e-05	7.845989e-04	0	0	3.407687e+00	3.298454e+01	ITGB1;STAT3;HLA-B;HLA-C;FURIN;HLA-A;TXN;HLA-F;CLCN3;PDZK1IP1;HLA-G;EGFR;HLA-E;SLK;LCK;DDIT4;RBCK1;MET
WikiPathway_2023_Human	RAC1 PAK1 P38 MMP2 Pathway WP3303	19/68	7.046421e-05	8.690586e-04	0	0	3.230566e+00	3.088552e+01	ITGB1;YAP1;STAT5B;NOS2;SRC;PXN;STAT3;FN1;EGFR;RELA;PTK2;CASP7;MAPK8;TNIP3;CTNNB1;KRAS;RAC1;CRK;NCK1
WikiPathway_2023_Human	Focal Adhesion WP306	40/199	7.332748e-05	8.895465e-04	0	0	2.103692e+00	2.002836e+01	ITGB1;ITGB4;LAMA1;SRC;PXN;LAMA3;XIAP;LAMC2;LAMC1;ARHGAP5;EGFR;ACTG1;PPP1CB;RAP1B;MAPK8;CCND1;RAC2;FLNB;ITGAV;RAC1;ITGB6;PAK2;VASP;MAP2K1;ITGA3;ITGA2;FN1;PARVA;ACTN4;PTK2;DIAPH1;COL5A2;ZYX;CTNNB1;ITGA6;PPP1R12B;MET;CRK;PPP1R12C;BIRC3
WikiPathway_2023_Human	Mechanoregulation And Pathology Of YAP TAZ Via Hippo And Non Hippo Mechanisms WP4534	15/47	7.653324e-05	9.093091e-04	0	0	3.901796e+00	3.698039e+01	YAP1;ITGB1;TEAD4;SGMS1;SRC;ITGB4;STK3;ACTG1;MAPK8;CDH1;CTNNA1;CTNNB1;ITGB6;MAP4K5;PAK2
WikiPathway_2023_Human	Metabolic Reprogramming In Pancreatic Cancer WP5220	14/42	7.741415e-05	9.093091e-04	0	0	4.160906e+00	3.938856e+01	SLC16A1;MDH1;SLC2A1;GPT;UAP1;HK2;HK1;SLC7A5;PFKL;CARM1;PGM3;ME1;KRAS;HMGCS2
WikiPathway_2023_Human	NRF2 Pathway WP2884	31/141	8.283589e-05	9.577899e-04	0	0	2.353129e+00	2.211623e+01	HSP90AB1;SERPINA1;MGST3;GSTP1;SLC2A1;TXN;SLC5A1;SLC7A11;SLC6A20;ME1;SLC39A5;SLC39A1;CBR3;EGR1;NQO1;G6PD;GPX2;SLC2A13;ABCC5;TXNRD1;SLC6A14;PTGR1;SOD3;TGFBR2;SLC6A6;SLC6A8;BLVRB;GCLM;CES2;FTL;EPHA2
WikiPathway_2023_Human	IL6 Signaling Pathway WP364	14/43	1.034849e-04	1.178135e-03	0	0	4.017201e+00	3.686218e+01	MAP2K1;HDAC1;STAT1;STAT3;PRDM1;SOCS3;IRF1;RAC1;TIMP1;JAK2;IL6ST;JUNB;JAK1;BCL2L1
WikiPathway_2023_Human	Interferon Type I Signaling Pathways WP585	16/54	1.209458e-04	1.356058e-03	0	0	3.505229e+00	3.161775e+01	IFNAR2;MAP2K3;IRS1;STAT1;STAT2;RPS6;STAT3;IRS2;SOCS3;RPS6KA5;LCK;RAC1;CRK;EIF4E;JAK1;IFNAR1
WikiPathway_2023_Human	Hepatocyte Growth Factor Receptor Signaling WP313	12/34	1.342305e-04	1.482546e-03	0	0	4.536461e+00	4.044687e+01	ITGB1;RAP1B;MAPK8;MAP2K1;SRC;PXN;STAT3;PTK2B;FOS;MET;CRK;PTK2
WikiPathway_2023_Human	Pancreatic Adenocarcinoma Pathway WP4263	22/89	1.464843e-04	1.594094e-03	0	0	2.736780e+00	2.416192e+01	RB1;CDKN1A;MAP2K1;RALB;SMAD3;STAT1;STAT3;PEBP1;DUSP6;RELA;EGFR;TGFBR2;MAPK8;CCND1;RAC2;KRAS;RAC1;BAK1;PAK2;RALGDS;JAK1;BCL2L1
WikiPathway_2023_Human	Overlap Between Signal Transduction Pathways Contributing To LMNA Laminopathies WP4879	16/55	1.536691e-04	1.648045e-03	0	0	3.415159e+00	2.998752e+01	RB1;TCF7L2;CDKN1A;TLE1;SMAD3;CEBPD;MAOA;HDAC1;DICER1;KAT2B;BMP2;LMNA;CTNNB1;PPARG;HES1;JUNB
WikiPathway_2023_Human	Cori Cycle WP1946	8/17	1.778702e-04	1.866811e-03	0	0	7.384361e+00	6.375994e+01	G6PD;TPI1;SLC2A1;GPT;ALDOA;GAPDH;PFKP;HK1
WikiPathway_2023_Human	Glycolysis And Gluconeogenesis WP534	14/45	1.791129e-04	1.866811e-03	0	0	3.757605e+00	3.241871e+01	TPI1;MDH1;MDH2;SLC2A1;HK2;HK1;PFKL;PC;MPC2;ALDOB;PCK1;ALDOA;GAPDH;PFKP
WikiPathway_2023_Human	Glycogen Synthesis And Degradation WP500	13/40	1.855652e-04	1.900059e-03	0	0	4.005153e+00	3.441269e+01	PYGB;GSK3A;PPP2R2A;PPP2R5C;HK2;HK1;PPP2CA;PPP2CB;UGP2;HKDC1;CALM3;GYG2;CALM1
WikiPathway_2023_Human	PPAR Signaling Pathway WP3942	18/67	1.874382e-04	1.900059e-03	0	0	3.059104e+00	2.625342e+01	ACSL5;NR1H3;DBI;ACSL4;ACSL3;CYP27A1;FABP1;FADS2;FABP2;FABP5;SCD;ME1;PPARG;HMGCS2;ANGPTL4;PCK1;SLC27A2;PCK2
WikiPathway_2023_Human	IL 18 Signaling Pathway WP4754	16/56	1.938382e-04	1.912537e-03	0	0	3.329593e+00	2.846298e+01	MEF2A;IL18;HSPB1;CFLAR;ELAVL1;RELA;TNFRSF1A;CASP8;LCK;SP1;IRF1;CYCS;CTNNB1;BID;NOX1;MYD88
WikiPathway_2023_Human	11P11 2 Copy Number Variation Syndrome WP5348	16/56	1.938382e-04	1.912537e-03	0	0	3.329593e+00	2.846298e+01	LGALS3BP;ITGB1;CD82;ITGA3;SLC35C1;SDCBP;EXT2;SHH;HLA-DMA;REST;HLA-DMB;B3GNT7;HLA-DRA;ITGA6;TIMP1;B4GALT4
WikiPathway_2023_Human	Chromosomal And Microsatellite Instability In Colorectal Cancer WP4216	19/73	1.977586e-04	1.925545e-03	0	0	2.930616e+00	2.499365e+01	TCF7L2;CDKN1A;MAP2K1;RALB;SMAD3;AXIN2;FOS;BBC3;TGFBR2;MAPK8;TBK1;CCND1;RAC2;CYCS;CTNNB1;KRAS;RAC1;BAK1;RALGDS
WikiPathway_2023_Human	Metabolic Epileptic Disorders WP5355	22/92	2.446860e-04	2.351528e-03	0	0	2.619048e+00	2.177878e+01	TPI1;ECHS1;MDH1;MDH2;SLC2A1;GPT;HK2;SLC7A2;ASS1;HK1;PFKL;PC;MPC2;ETHE1;ACO1;ALDOB;ALDOA;SLC25A5;PCK1;GAPDH;XDH;PFKP
WikiPathway_2023_Human	Nanomaterial Induced Inflammasome Activation WP3890	5/7	2.518075e-04	2.388943e-03	0	0	2.074767e+01	1.719328e+02	PYCARD;IL1B;CASP1;NOX1;CTSB
WikiPathway_2023_Human	Fatty Acid Biosynthesis WP357	9/22	2.584187e-04	2.390373e-03	0	0	5.752670e+00	4.752240e+01	ECHS1;PC;SCD;ECH1;ECHDC1;ACSL5;ACSL4;ECHDC3;ACSL3
WikiPathway_2023_Human	NAD Metabolism In Oncogene Induced Senescence And Mitochondrial Dysfunction Associated Senescence WP5046	9/22	2.584187e-04	2.390373e-03	0	0	5.752670e+00	4.752240e+01	G6PD;MDH1;MDH2;IL1B;NAMPT;SLC2A1;ELAVL1;SIRT2;RELA
WikiPathway_2023_Human	Complement System In Neuronal Development And Plasticity WP5090	24/106	3.168273e-04	2.894472e-03	0	0	2.439665e+00	1.965676e+01	CAP1;APAF1;ATP8B1;CFI;HTRA2;XIAP;C4BPA;C4BPB;CLU;C2;CASP7;PLSCR1;PARD6B;CASP8;CASP10;CYCS;MBP;ITGAV;CD59;BAK1;CD46;BID;MARK2;CD55
WikiPathway_2023_Human	Ferroptosis WP4313	17/64	3.245142e-04	2.928543e-03	0	0	3.011026e+00	2.418812e+01	TFRC;GPX4;AKR1C1;TXNRD1;CISD1;SLC40A1;HSPB1;ACSL5;ACSL4;SLC7A11;ACSL3;BACH1;SAT1;PCBP1;GCLM;NOX1;FTL
WikiPathway_2023_Human	IL 26 Signaling Pathways WP5347	14/48	3.796901e-04	3.315656e-03	0	0	3.425475e+00	2.697957e+01	CXCL8;CCL20;STAT1;STAT3;IL20RA;RELA;ICAM1;SOCS3;MAPK8;IL1B;DDIT3;JAK2;DEFB4A;JAK1
WikiPathway_2023_Human	Pancreatic Cancer Subtypes WP5390	14/48	3.796901e-04	3.315656e-03	0	0	3.425475e+00	2.697957e+01	SPINK4;BTNL8;SLC2A1;LYZ;AREG;LGALS4;TSPAN8;DHRS9;CEACAM6;TFF3;FAM3D;TFF1;CTSE;FAM83A
WikiPathway_2023_Human	Hippo Merlin Signaling Dysregulation WP4541	26/120	3.808524e-04	3.315656e-03	0	0	2.306177e+00	1.815676e+01	ITGB1;YAP1;ITGB4;EGFR;STK3;PPP1CB;CDH3;CCND1;CDH1;CTNNA1;ITGAV;ITGB6;PAK2;TEAD4;ITGA3;ITGA2;PTK2;LATS2;PRKAR1A;CTNNB1;ITGA6;KRAS;MET;FGFR2;CD44;EPHA2
WikiPathway_2023_Human	Circadian Rhythm Genes WP3594	38/201	4.012935e-04	3.452990e-03	0	0	1.947182e+00	1.522855e+01	KDM5A;PRKAA2;HDAC1;CREM;AHR;TNFRSF11A;PPP1CB;HEBP1;MAPK8;NAGLU;NAMPT;UBC;RPS27A;PPARGC1A;EGR1;JUND;NOS2;FBXW11;USP2;PAX4;NR1H3;ARNT;CSNK1D;CSNK1E;PML;SETX;CLDN4;NCOR1;ID2;GNAQ;BHLHE40;CRY1;ID3;PPARG;TOP1;UBA52;LGR4;ATF4
WikiPathway_2023_Human	Nanoparticle Mediated Activation Of Receptor Signaling WP2643	10/28	4.349227e-04	3.692564e-03	0	0	4.617198e+00	3.573869e+01	ITGB1;MAPK8;MAP2K1;SRC;PXN;FN1;KRAS;AREG;EGFR;PTK2
WikiPathway_2023_Human	Focal Adhesion PI3K Akt mTOR Signaling Pathway WP3932	52/302	4.396570e-04	3.692564e-03	0	0	1.740257e+00	1.345134e+01	ITGB1;CDKN1A;CSF3;HSP90AB1;IRS1;ITGB4;SLC2A1;IRS2;LAMC2;LAMC1;ELAVL1;CREB3L1;CREB3L2;ITGAV;ITGB6;JAK2;PELO;JAK1;IFNAR2;MAP2K1;ITGA3;ITGA2;RPS6;PPP2R5C;TBC1D1;DDIT4;IL3RA;ITGA6;MET;EPHA2;ATF4;IFNAR1;PFKFB3;PRKAA2;CAB39;LAMA1;LAMA3;FOXO3;HIF1A;EGFR;PPP2CA;PPP2CB;PPARGC1A;EIF4E;NOS2;FN1;PTK2;RAB10;LPAR6;COL5A2;KRAS;FGFR2
WikiPathway_2023_Human	Nanoparticle Triggered Regulated Necrosis WP2513	6/11	4.441057e-04	3.692564e-03	0	0	9.961843e+00	7.689993e+01	MAPK8;CASP8;RIPK3;TRADD;TNFRSF1A;FTL
WikiPathway_2023_Human	Alpha 6 Beta 4 Signaling Pathway WP244	11/33	4.500640e-04	3.700526e-03	0	0	4.156483e+00	3.203036e+01	ITGB4;IRS1;LAMA1;SRC;LAMA3;IRS2;LAMC2;ITGA6;LAMC1;RAC1;PTK2
WikiPathway_2023_Human	Interleukin 11 Signaling Pathway WP2332	13/44	5.306449e-04	4.315134e-03	0	0	3.487576e+00	2.630126e+01	MAP2K1;YES1;SRC;STAT1;ITGA2;STAT3;RPS6;RELA;ICAM1;SOCS3;JAK2;IL6ST;JAK1
WikiPathway_2023_Human	Physiological And Pathological Hypertrophy Of The Heart WP1528	9/24	5.562049e-04	4.463797e-03	0	0	4.985089e+00	3.736012e+01	MAP2K3;PPP3CA;EDN1;MAPK8;STAT3;FOS;RAC1;IL6ST;CALM1
WikiPathway_2023_Human	TYROBP Causal Network In Microglia WP3945	16/61	5.609907e-04	4.463797e-03	0	0	2.958807e+00	2.214906e+01	RBM47;GPX1;KCNE3;GIMAP2;IL18;CAPG;TCIRG1;LHFPL2;TNFRSF1B;CXCL16;PYCARD;ADAP2;NPC2;CREB3L2;TMEM106A;IL13RA1
WikiPathway_2023_Human	PDGFR Beta Pathway WP3972	10/29	6.002196e-04	4.714865e-03	0	0	4.373942e+00	3.244684e+01	STAT5B;MAPK8;MAP2K1;STAT1;STAT3;EIF2AK2;STAT6;FOS;JAK2;JAK1
WikiPathway_2023_Human	HIF1A And PPARG Regulation Of Glycolysis WP2456	5/8	6.116581e-04	4.714865e-03	0	0	1.383101e+01	1.023403e+02	TPI1;SLC2A1;PPARG;GAPDH;HIF1A
WikiPathway_2023_Human	Glucose Metabolism In Triple Negative Breast Cancer Cells WP5211	5/8	6.116581e-04	4.714865e-03	0	0	1.383101e+01	1.023403e+02	PDP1;SLC16A1;SLC2A1;PFKP;HK1
WikiPathway_2023_Human	Brain Derived Neurotrophic Factor BDNF Signaling Pathway WP2380	28/137	6.300716e-04	4.806732e-03	0	0	2.142001e+00	1.578586e+01	PRKAA2;IRS1;SRC;IRS2;YBX1;FOXO3;RELA;PPP2CA;MAPK8;RPS6KA5;MAPK7;PTK2B;RAC1;JAK2;EIF4E;NCK1;NSF;MEF2A;STAT5B;MAP2K1;MEF2C;SORT1;STAT1;RPS6;STAT3;RHOG;MARCKS;CTNNB1
WikiPathway_2023_Human	Nanomaterial Induced Apoptosis WP2507	8/20	6.851230e-04	5.173378e-03	0	0	5.537339e+00	4.034456e+01	CASP7;CASP8;APAF1;HTRA2;CYCS;CFLAR;BAK1;BID
WikiPathway_2023_Human	Corticotropin Releasing Hormone Signaling Pathway WP2355	21/93	7.582403e-04	5.667655e-03	0	0	2.429143e+00	1.745220e+01	MAP2K1;CXCL8;PRKAA2;JUND;IL18;ECE1;FOS;RELA;PTK2;ERN1;RAP1B;FOSL1;GNAO1;MAPK8;SP1;GNAQ;FOSB;CTNNB1;GNB5;JUNB;MAP3K5
WikiPathway_2023_Human	IL 10 Anti Inflammatory Signaling Pathway WP4495	6/12	8.072659e-04	5.973768e-03	0	0	8.301070e+00	5.911904e+01	IL1A;STAT1;STAT2;STAT3;BLVRB;JAK1
WikiPathway_2023_Human	Th17 Cell Differentiation Pathway WP5130	17/69	8.332743e-04	6.105178e-03	0	0	2.720740e+00	1.929045e+01	IFNGR1;STAT1;STAT3;AHR;FOS;HIF1A;PPP3CA;SOCS3;HLA-DMA;MAPK8;IL23A;LCK;IL1B;CRY1;STAT6;JAK2;JAK1
WikiPathway_2023_Human	Integrin Mediated Cell Adhesion WP185	22/101	9.606567e-04	6.919820e-03	0	0	2.319500e+00	1.611564e+01	MAP2K3;VASP;ITGB1;MAP2K1;ITGB4;ITGA3;SRC;ITGA2;PXN;PTK2;RAP1B;MAPK7;CAPN6;RAC2;ZYX;ITGAV;ITGA6;ITGB6;RAC1;MAPK6;CRK;PAK2
WikiPathway_2023_Human	MAPK Signaling Pathway WP382	43/246	9.631641e-04	6.919820e-03	0	0	1.769401e+00	1.228900e+01	PTPRR;HSPB1;CACNA1C;EGFR;RELA;STK3;ELK4;RAP1B;PPP3CA;PPP3R1;MAPK8;RPS6KA5;DUSP10;MAPK7;RAC2;FLNB;RAC1;MAP3K6;PAK2;MAP3K5;DUSP4;MAP2K3;MEF2C;MAP2K1;JUND;DUSP3;HSPA6;FOS;DUSP6;CDC25B;TNFRSF1A;TGFBR2;IL1A;TAOK3;DDIT3;IL1B;NF1;KRAS;MAP3K13;CRK;FGFR2;MAP3K11;ATF4
WikiPathway_2023_Human	5Q35 Copy Number Variation WP5380	23/109	1.178639e-03	8.386469e-03	0	0	2.227720e+00	1.502240e+01	COX8A;COX7B;TMED10;FBXW7;SRC;COX4I1;MYO7B;CLTB;HIP1R;COX6A1;COX5B;COX6C;COX7C;COX5A;COX6B1;HIGD2A;MAPK8;CDHR2;RAB24;CDHR5;ANKS4B;PDLIM7;PNPLA2
WikiPathway_2023_Human	Glycosaminoglycan Degradation WP4815	7/17	1.220845e-03	8.604053e-03	0	0	5.812151e+00	3.898914e+01	HGSNAT;NAGLU;GLB1;HYAL1;HYAL2;HEXA;HPSE
WikiPathway_2023_Human	Acute Viral Myocarditis WP4298	19/84	1.295774e-03	9.045968e-03	0	0	2.433160e+00	1.617723e+01	EDN1;SRC;STAT1;STAT3;KRT8;PYCARD;CASP7;HLA-DMA;CASP8;CCND1;RAC2;CASP1;ABL2;CYCS;BID;TLR3;CD55;JAK1;BCL2L1
WikiPathway_2023_Human	IL 5 Signaling Pathway WP127	11/37	1.325838e-03	9.084443e-03	0	0	3.516235e+00	2.329756e+01	LYN;STAT5B;GSK3A;MAP2K1;STAT1;RPS6;STAT3;KRAS;FOXO3;JAK2;JAK1
WikiPathway_2023_Human	IL 2 Signaling Pathway WP49	11/37	1.325838e-03	9.084443e-03	0	0	3.516235e+00	2.329756e+01	SOCS3;STAT5B;MAP2K1;STAT1;LCK;STAT3;RPS6;PTK2B;NMI;FOXO3;JAK1
WikiPathway_2023_Human	Notch Signaling Pathway WP61	14/54	1.377177e-03	9.349645e-03	0	0	2.910673e+00	1.917469e+01	SPEN;TLE1;JAG1;FBXW7;HDAC1;SRC;STAT3;NCOR2;NCOR1;APH1B;LCK;NUMB;HES1;JAK2
WikiPathway_2023_Human	Novel Intracellular Components Of RIG I Like Receptor Pathway WP3865	15/60	1.407933e-03	9.391995e-03	0	0	2.772586e+00	1.820378e+01	DDX3Y;DDX17;CXCL8;TRADD;ISG15;TANK;ATG12;RELA;MAPK8;TBK1;CASP8;CASP10;DHX58;IRF7;TRIM25
WikiPathway_2023_Human	Physico Chemical Features And Toxicity Associated Pathways WP3680	16/66	1.408799e-03	9.391995e-03	0	0	2.662179e+00	1.747725e+01	ACTR3;ACTR2;CDKN1A;MAP2K1;GPX1;SRC;FN1;EGFR;PTK2;SOD1;PPP2CA;MAPK8;DVL1;CTNNB1;PFN1;NCK1
WikiPathway_2023_Human	Transcription Factor Regulation In Adipogenesis WP3599	8/22	1.428273e-03	9.432915e-03	0	0	4.745758e+00	3.109084e+01	MAPK8;CEBPD;IRS1;IRS2;PPARG;LPIN1;PPARGC1A;PCK2
WikiPathway_2023_Human	Vitamin D Receptor Pathway WP2877	34/186	1.440432e-03	9.432915e-03	0	0	1.865933e+00	1.220845e+01	CD40;CDKN1A;LPGAT1;SEMA3B;TNFAIP3;CCNC;PRDM1;CLDN2;HIF1A;CYP3A5;STS;DUSP10;CCND1;CASP5;ALOX5;DNER;HSD17B2;TIMP2;LRRC8A;JUNB;HLA-DQA1;G6PD;SERPINB1;CDX2;ATP2B1;CEACAM1;ID1;CD9;MXD1;DEFB4A;S100A9;HLA-DRB1;CD200;NOX1
WikiPathway_2023_Human	Photodynamic Therapy Induced Unfolded Protein Response WP3613	9/27	1.478811e-03	9.599298e-03	0	0	4.153541e+00	2.706662e+01	ERN1;DNAJC3;EDEM1;DDIT3;EIF2AK3;DNAJB9;PDIA6;BBC3;ATF4
WikiPathway_2023_Human	Amyotrophic Lateral Sclerosis ALS WP2447	11/38	1.686696e-03	1.079377e-02	0	0	3.385814e+00	2.161837e+01	PPP3CA;GPX1;APAF1;CASP1;RAC1;BID;RAB5A;MAP3K5;SOD1;TNFRSF1A;BCL2L1
WikiPathway_2023_Human	Angiopoietin Like Protein 8 Regulatory Pathway WP3915	26/132	1.691997e-03	1.079377e-02	0	0	2.043718e+00	1.304269e+01	GSK3A;PRKAA2;IRS1;SLC2A1;IRS2;FOXO3;MAPK8;RPS6KA5;MAPK7;RPS6KA2;MAP3K6;PCK1;MAP4K5;MAPK6;EIF4E;MAP3K5;MAP2K3;CAP1;PTPN1;MAP2K1;NR1H3;SCD;MAP3K13;CRK;MAP3K11;RHOQ
WikiPathway_2023_Human	Spinal Cord Injury WP2431	24/119	1.793728e-03	1.134495e-02	0	0	2.104275e+00	1.330630e+01	RB1;EGR1;BTG2;CXCL8;ANXA1;NOS2;PLA2G2A;CXCL1;MIF;FOS;FOXO3;RHOC;EGFR;ICAM1;LGALS3;PPP3CA;IL1A;CCND1;IL1B;MBP;RAC1;LTB;CD47;E2F5
WikiPathway_2023_Human	Fatty Acid Transporters WP5061	7/18	1.813217e-03	1.137102e-02	0	0	5.283477e+00	3.335276e+01	FABP1;FABP2;FABP5;ACSL5;ACSL4;DBI;ACSL3
WikiPathway_2023_Human	Arrhythmogenic Right Ventricular Cardiomyopathy WP2118	17/74	1.906720e-03	1.175810e-02	0	0	2.481381e+00	1.553933e+01	ITGB1;TCF7L2;ITGB4;ITGA3;ITGA2;ATP2A2;ACTN4;CACNA1C;ACTG1;LMNA;CTNNA1;CTNNB1;ITGAV;ITGA6;DSG2;ITGB6;DSC2
WikiPathway_2023_Human	Cytosolic DNA Sensing Pathway WP4655	17/74	1.906720e-03	1.175810e-02	0	0	2.481381e+00	1.553933e+01	ZBP1;RIPK3;TRADD;IL18;ADAR;ISG15;ATG12;RELA;PYCARD;TBK1;CASP8;CASP10;IL1B;CASP1;IRF7;TRIM25;POLR2L
WikiPathway_2023_Human	Androgen Receptor Signaling Pathway WP138	19/87	2.003603e-03	1.225344e-02	0	0	2.325423e+00	1.444740e+01	RB1;SMAD3;HDAC1;SRC;STAT3;FHL2;NR0B2;EGFR;RELA;PTK2;NCOR2;KAT2B;NCOR1;CCND1;SP1;CARM1;CTNNB1;RAC1;RAD9A
WikiPathway_2023_Human	H19 Action Rb E2F1 Signaling And CDK Beta Catenin Activity WP3969	6/14	2.168712e-03	1.304754e-02	0	0	6.225105e+00	3.818244e+01	RB1;JAG1;CSRP2;CCND1;CDH1;CTNNB1
WikiPathway_2023_Human	Disorders Of Fructose Metabolism WP5178	6/14	2.168712e-03	1.304754e-02	0	0	6.225105e+00	3.818244e+01	PFKL;TPI1;SORD;SLC5A1;ALDOB;HK1
WikiPathway_2023_Human	Non Genomic Actions Of 1 25 Dihydroxyvitamin D3 WP4341	17/75	2.222691e-03	1.326445e-02	0	0	2.438462e+00	1.489665e+01	IFNAR2;CD40;CXCL8;RSAD2;IFNGR1;STAT1;IFNGR2;STAT2;ISG15;TNFRSF1A;MAPK8;MAPK7;OAS2;SP1;KRAS;DEFB4A;JAK1
WikiPathway_2023_Human	Sterol Regulatory Element Binding Proteins SREBP Signaling WP1982	16/69	2.310369e-03	1.367738e-02	0	0	2.511066e+00	1.524304e+01	GSK3A;SEC23A;PRKAA2;SEC24A;SAR1A;MDH1;DBI;MED15;LSS;SP1;SCD;PPARG;LPIN1;SEC24D;KPNB1;SEC31A
WikiPathway_2023_Human	Fatty Acid Beta Oxidation WP143	10/34	2.379085e-03	1.397241e-02	0	0	3.461733e+00	2.091246e+01	ECHS1;TPI1;GK;ECI1;GPD2;ACSL5;ACSL4;ACSL3;ACADS;PNPLA2
WikiPathway_2023_Human	IL1 And Megakaryocytes In Obesity WP2865	8/24	2.699618e-03	1.560717e-02	0	0	4.152073e+00	2.455804e+01	SELENBP1;IL1B;IL18;TIMP2;TIMP1;S100A9;MYD88;ICAM1
WikiPathway_2023_Human	Unfolded Protein Response WP4925	8/24	2.699618e-03	1.560717e-02	0	0	4.152073e+00	2.455804e+01	ERN1;DDIT3;IL1B;EIF2AK3;CASP1;BID;BBC3;ATF4
WikiPathway_2023_Human	Aryl Hydrocarbon Receptor Pathway WP2586	12/46	2.802154e-03	1.590241e-02	0	0	2.933381e+00	1.724056e+01	RB1;NCOR2;NQO1;CDKN1A;MAP2K1;SRC;NF1;ARNT;KRAS;AHR;EGFR;RELA
WikiPathway_2023_Human	Endoplasmic Reticulum Stress Response In Coronavirus Infection WP4861	12/46	2.802154e-03	1.590241e-02	0	0	2.933381e+00	1.724056e+01	PPP1CB;ERN1;PPP1R15B;MAPK8;PPP1R13B;DDIT3;PPP1R1B;EIF2AK3;EIF2AK2;PPP1R12B;PPP1R12C;ATF4
WikiPathway_2023_Human	MicroRNAs In Cardiomyocyte Hypertrophy WP1544	18/83	2.815157e-03	1.590241e-02	0	0	2.304021e+00	1.353091e+01	MAP2K3;EDN1;MAP2K1;STAT3;PLA2G2A;HDAC9;HDAC7;LRP6;PPP3CA;RCAN1;MAPK8;MAPK7;DVL1;CTNNB1;RAC1;IL6ST;CALM1;FGFR2
WikiPathway_2023_Human	Thyroid Stimulating Hormone TSH Signaling Pathway WP2032	14/58	2.855710e-03	1.600928e-02	0	0	2.645472e+00	1.549832e+01	RB1;MAP2K3;MAP2K1;SRC;STAT1;RPS6;STAT3;GNA13;RAP1B;GNAO1;GNAQ;JAK2;RALGDS;JAK1
WikiPathway_2023_Human	Fatty Acids And Lipoproteins Transport In Hepatocytes WP5323	10/35	3.013871e-03	1.674665e-02	0	0	3.323077e+00	1.928890e+01	FABP1;FABP2;SORT1;NPC2;PCSK9;ACSL5;DBI;ACSL3;LIPA;SLC27A2
WikiPathway_2023_Human	DNA Damage Response Only ATM Dependent WP710	22/110	3.032502e-03	1.674665e-02	0	0	2.081224e+00	1.206770e+01	TCF7L2;CDKN1A;SMAD3;WNT2B;MLKL;IRS1;BIK;PPP2R5C;FOXO3;SOD2;BBC3;FOSL1;MAPK8;CCND1;CCNG2;DVL1;RAC2;CTNNB1;KRAS;RAC1;BAK1;PCK2
WikiPathway_2023_Human	PI3K Akt Signaling Pathway WP4172	53/338	3.335109e-03	1.823409e-02	0	0	1.553541e+00	8.860234e+00	ITGB1;CDKN1A;CSF3;HSP90AB1;IRS1;ITGB4;PPP2R2A;LAMC2;LAMC1;CCND1;CREB3L1;CREB3L2;ITGAV;RAC1;ITGB6;JAK2;JAK1;IFNAR2;MAP2K1;ITGA3;ITGA2;RPS6;PPP2R5C;DDIT4;IL3RA;SGK3;ITGA6;MET;EPHA2;ATF4;IFNAR1;PRKAA2;LAMA1;LAMA3;FOXO3;EGFR;RELA;PPP2CA;PPP2CB;PCK1;EIF4E;PCK2;MCL1;FN1;PTK2;LPAR6;KRAS;COL9A2;PKN1;GNB5;PIK3AP1;FGFR2;BCL2L1
WikiPathway_2023_Human	Interleukin 1 IL 1 Structural Pathway WP2637	12/47	3.400412e-03	1.823409e-02	0	0	2.849410e+00	1.619564e+01	MAP2K3;IL1A;MAPK8;MAP2K1;RPS6KA5;IRF7;MBP;FOS;TANK;EIF4E;RELA;MYD88
WikiPathway_2023_Human	Wnt Signaling Pathway WP363	12/47	3.400412e-03	1.823409e-02	0	0	2.849410e+00	1.619564e+01	TCF7L2;GSK3A;MAPK8;CCND1;DVL1;CTNNB1;PIP5K1B;CSNK1D;PPARG;RAC1;CSNK1E;LRP6
WikiPathway_2023_Human	Cholesterol Metabolism With Bloch And Kandutsch Russell Pathways WP4718	12/47	3.400412e-03	1.823409e-02	0	0	2.849410e+00	1.619564e+01	CYP27A1;FADS2;ELOVL5;SCD;NR1H3;DHCR24;ACSL4;HMGCS2;ACSL3;DHCR7;LSS;FADS1
WikiPathway_2023_Human	Activation Of NLRP3 Inflammasome By SARS CoV 2 WP4876	4/7	3.596555e-03	1.901036e-02	0	0	1.105966e+01	6.224133e+01	PYCARD;IL1B;CASP1;RELA
