Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2023	pre-miRNA Binding (GO:0070883)	4/8	5.013713e-03	8.266387e-02	0	0	9.016032e+00	4.774511e+01	PRKRA;DHX36;DICER1;RAN
GO_Molecular_Function_2023	Tumor Necrosis Factor Receptor Activity (GO:0005031)	4/8	5.013713e-03	8.266387e-02	0	0	9.016032e+00	4.774511e+01	TNFRSF14;TNFRSF11A;TNFRSF1B;TNFRSF4
GO_Molecular_Function_2023	Kinase Inhibitor Activity (GO:0019210)	9/34	5.091280e-03	8.266387e-02	0	0	3.250126e+00	1.716140e+01	HEXIM1;DNAJC3;SOCS3;NPM1;GMFG;SH3BP5;GSKIP;RHOH;PARVA
GO_Molecular_Function_2023	GTPase Binding (GO:0051020)	35/225	5.598242e-03	8.927197e-02	0	0	1.669613e+00	8.657448e+00	DOCK4;CCDC186;MYCBP2;BRK1;GCC2;TNFAIP1;NDRG1;YBX3;GGA2;AKAP13;ARHGDIB;RAB29;FLNA;PAK2;RILP;RANBP2;RABGAP1L;BNIP3;RHOH;RABGGTB;RANGAP1;UNC13D;RNF41;SOD1;EHD1;IFT20;FMNL1;MLPH;RILPL2;SGSM3;RAB34;CDC42EP3;CDC42EP2;LCP1;NOX1
GO_Molecular_Function_2023	miRNA Binding (GO:0035198)	8/29	6.207101e-03	9.603096e-02	0	0	3.438325e+00	1.747378e+01	ZC3H7A;AGO3;ZC3H12A;HNRNPA2B1;MATR3;HNRNPA1;PUM1;ELAVL1
GO_Molecular_Function_2023	Protein Kinase Regulator Activity (GO:0019887)	19/103	6.237173e-03	9.603096e-02	0	0	2.045648e+00	1.038622e+01	HEXIM1;MAP2K1;NPM1;CCNI;GMFG;GSKIP;CCNC;PARVA;DNAJC3;SOCS3;MOB1A;RGCC;CCND1;PRKAR1A;WNK1;CCNG2;CCNG1;SH3BP5;NCKAP1L
GO_Molecular_Function_2023	Oxidoreductase Activity, Acting On The CH-CH Group Of Donors, NAD Or NADP As Acceptor (GO:0016628)	6/18	6.389115e-03	9.670305e-02	0	0	4.510532e+00	2.279244e+01	SRD5A3;TBXAS1;BLVRB;DHCR7;PTGR1;DECR2
GO_Molecular_Function_2023	Metal Ion Binding (GO:0046872)	70/521	6.503132e-03	9.678828e-02	0	0	1.411291e+00	7.106515e+00	ITGB1;PDCD6;MT1X;CISD3;PPP3CA;SHH;ANXA6;CHP2;ME1;CPNE1;ANXA7;IDS;PHACTR1;TRIM26;TRIM27;PRSS3;MAP3K6;MAP3K5;TGM2;ANXA1;TPM4;ANXA3;TESC;ANXA5;REXO2;NT5C3A;ERN1;FCER2;PLSCR1;RCN2;ASPH;PITPNM1;VSNL1;MTHFD2;STIM2;S100A6;FKBP9;LCP1;S100A9;ATP10D;ITLN1;SRI;RASGRP2;STK4;RASGRP1;THBS1;STK3;LMAN1;SPOCK2;DHX36;S100A14;PCK1;DUOX2;SRPK2;NEK6;REG4;EPHX2;IDH2;PLA2G2A;VIL1;SELL;TDP2;CALU;UBA2;CALM3;S100P;AGRN;PAM;NUCB2;RAN
GO_Molecular_Function_2023	Manganese Ion Binding (GO:0030145)	11/48	6.744655e-03	9.873733e-02	0	0	2.684943e+00	1.342204e+01	B4GALT1;GALNT2;TDP2;ME1;PIM1;MGAT1;PCK1;SOD2;GYG1;B4GALT7;PCK2
GO_Molecular_Function_2023	Regulatory RNA Binding (GO:0061980)	10/42	7.247328e-03	1.043599e-01	0	0	2.821608e+00	1.390241e+01	ZC3H7A;AGO3;PRKRA;ZC3H12A;HNRNPA2B1;MATR3;DICER1;HNRNPA1;PUM1;ELAVL1
GO_Molecular_Function_2023	Peptidase Activator Activity (GO:0016504)	7/24	7.418690e-03	1.043599e-01	0	0	3.715386e+00	1.821934e+01	APH1A;VCP;PSME4;PSME1;PSME2;PRSS22;TANK
GO_Molecular_Function_2023	Aromatic Amino Acid Transmembrane Transporter Activity (GO:0015173)	4/9	8.314621e-03	1.043599e-01	0	0	7.212425e+00	3.454564e+01	SLC7A5;SLC6A14;SLC36A4;SLC7A1
GO_Molecular_Function_2023	Branched-Chain Amino Acid Transmembrane Transporter Activity (GO:0015658)	4/9	8.314621e-03	1.043599e-01	0	0	7.212425e+00	3.454564e+01	SLC7A5;SLC7A8;SLC6A14;SLC6A20
GO_Molecular_Function_2023	Phosphatidylinositol Transfer Activity (GO:0008526)	4/9	8.314621e-03	1.043599e-01	0	0	7.212425e+00	3.454564e+01	PITPNM1;PITPNB;PITPNA;PITPNC1
GO_Molecular_Function_2023	Sulfurtransferase Activity (GO:0016783)	4/9	8.314621e-03	1.043599e-01	0	0	7.212425e+00	3.454564e+01	MPST;TST;TSTD1;UBA6
GO_Molecular_Function_2023	Cyclase Activator Activity (GO:0010853)	3/5	8.550178e-03	1.043599e-01	0	0	1.351878e+01	6.437376e+01	GUCA2B;CALM3;GUCA2A
GO_Molecular_Function_2023	deSUMOylase Activity (GO:0016929)	3/5	8.550178e-03	1.043599e-01	0	0	1.351878e+01	6.437376e+01	SENP5;USPL1;SUMO1
GO_Molecular_Function_2023	Oligosaccharyl Transferase Activity (GO:0004576)	3/5	8.550178e-03	1.043599e-01	0	0	1.351878e+01	6.437376e+01	RPN2;OSTC;STT3A
GO_Molecular_Function_2023	Sulfur Amino Acid Transmembrane Transporter Activity (GO:0000099)	3/5	8.550178e-03	1.043599e-01	0	0	1.351878e+01	6.437376e+01	SLC3A1;SLC1A4;MFSD12
GO_Molecular_Function_2023	Cysteine-Type Peptidase Activity (GO:0008234)	24/144	8.601481e-03	1.043599e-01	0	0	1.809717e+00	8.606688e+00	OTUD4;PDIA3;USP36;USP47;USP14;USPL1;USP34;UCHL3;TANK;CTSS;MALT1;CYLD;CASP8;SENP5;CASP5;SUMO1;CASP10;ZC3H12A;CASP4;OTULIN;CASP1;CTSH;CTSC;CTSB
GO_Molecular_Function_2023	Cell-Cell Adhesion Mediator Activity (GO:0098632)	10/43	8.616052e-03	1.043599e-01	0	0	2.735952e+00	1.300707e+01	PDLIM1;BAIAP2L1;KRT18;TRIM29;PALLD;EMB;CD47;IGSF9;S100A11;CD200
GO_Molecular_Function_2023	RNA Nuclease Activity (GO:0004540)	14/70	8.647963e-03	1.043599e-01	0	0	2.258812e+00	1.073033e+01	DICER1;RNASE1;ERN1;EXOSC7;ZC3H12C;AZGP1;RNASEH1;CNOT7;NOB1;AGO3;ZC3H12A;ANG;DCPS;EXOSC1
GO_Molecular_Function_2023	Transcription Coregulator Binding (GO:0001221)	18/99	8.870658e-03	1.056200e-01	0	0	2.009082e+00	9.492924e+00	SUZ12;SMAD3;UBE2I;HDAC3;CBX3;HDAC1;STAT1;NEK6;NR1H4;RORA;CHD4;FOS;ETS1;RUNX3;HIF1A;RELA;CTNNB1;PPARG
GO_Molecular_Function_2023	Transcription Regulatory Region Nucleic Acid Binding (GO:0001067)	34/224	9.062779e-03	1.064877e-01	0	0	1.621085e+00	7.624901e+00	KDM5A;MESP1;CIITA;ATF6B;ARID4B;HMGB1;GABPB1;ETS1;RELA;BASP1;CREB3L1;CREB3L2;DHX36;ZBED2;EGR1;TCF7L2;JUN;JUND;SMAD3;CDX1;ZNF281;STAT3;ARID5A;NR1H3;ARID5B;FOS;GRHL1;POU2F2;KLF4;RUNX1;DDIT3;IRF1;PPARG;ATF3
GO_Molecular_Function_2023	RNA Exonuclease Activity (GO:0004532)	5/14	9.203922e-03	1.067416e-01	0	0	5.010025e+00	2.348763e+01	EXOSC7;CNOT7;ZC3H12A;DCPS;EXOSC1
GO_Molecular_Function_2023	Nuclear Receptor Binding (GO:0016922)	20/115	9.872832e-03	1.130313e-01	0	0	1.903775e+00	8.791571e+00	STAT5B;TCF7L2;DDX5;SMAD3;TMF1;PRMT2;PRKCB;STAT1;NCOA3;ARID5A;NR1H4;JMJD1C;MED16;HIF1A;NSD1;PADI2;CTNNB1;HMGN3;PPARGC1A;DCAF13
GO_Molecular_Function_2023	WW Domain Binding (GO:0050699)	6/20	1.121177e-02	1.267356e-01	0	0	3.865740e+00	1.736023e+01	ENAH;PRRG4;NDFIP1;SCNN1B;PMEPA1;DDOST
GO_Molecular_Function_2023	Ubiquitin Conjugating Enzyme Activity (GO:0061631)	8/32	1.161990e-02	1.297071e-01	0	0	3.008032e+00	1.340089e+01	UBE2H;UBE2Q2;UBE2D3;UBE2N;UBE2D1;UBE2L6;UBE2Z;UBE2J1
GO_Molecular_Function_2023	NF-kappaB Binding (GO:0051059)	7/26	1.181417e-02	1.302475e-01	0	0	3.323923e+00	1.475309e+01	PSMA6;NPM1;HDAC3;HDAC1;CPNE1;RELA;MTDH
GO_Molecular_Function_2023	Oxidoreductase Activity, Acting On The CH-OH Group Of Donors, NAD Or NADP As Acceptor (GO:0016616)	17/95	1.258123e-02	1.370127e-01	0	0	1.969782e+00	8.618876e+00	DHRS11;ADH1C;SORD;PGD;PTGR1;HSD17B11;SDR16C5;LDHB;LDHA;AKR7A3;AKR1B10;RDH11;LDHD;ME1;CRYL1;KDSR;CBR3
GO_Molecular_Function_2023	ABC-type Xenobiotic Transporter Activity (GO:0008559)	4/10	1.277162e-02	1.374103e-01	0	0	6.010020e+00	2.620687e+01	ABCC1;ABCB1;ABCC5;ABCG2
GO_Molecular_Function_2023	Protein Kinase Activator Activity (GO:0030295)	16/88	1.312151e-02	1.394942e-01	0	0	2.008065e+00	8.701952e+00	MAP2K1;AFAP1L2;SH2D1A;STK4;PARP8;STK3;MOB1A;TCL1A;RGCC;WNK1;SPRY2;NCKAP1L;CALM3;IL6ST;MAP3K13;PAK2
GO_Molecular_Function_2023	Protein Heterodimerization Activity (GO:0046982)	29/190	1.400931e-02	1.471802e-01	0	0	1.630257e+00	6.957990e+00	ITGB1;PDCD6;HEXA;SLC3A1;AHR;SRI;HIF1A;PPP2CA;SDCBP;TRMT112;SNX2;FBXO7;MCL1;ZHX2;TPM4;CYBA;SLC51A;SLC51B;SDCBP2;QTRT1;EXT2;DDIT3;BHLHE40;UBA2;TCF4;P4HB;ATF3;PAFAH1B2;RAN
GO_Molecular_Function_2023	Transforming Growth Factor Beta Binding (GO:0050431)	6/21	1.439484e-02	1.494720e-01	0	0	3.607823e+00	1.530037e+01	ACVRL1;TWSG1;HYAL2;ITGAV;THBS1;TGFBR2
GO_Molecular_Function_2023	Phosphofructokinase Activity (GO:0008443)	3/6	1.583344e-02	1.588682e-01	0	0	9.012018e+00	3.736050e+01	PFKL;PFKFB3;PFKP
GO_Molecular_Function_2023	Protein Tyrosine Kinase Inhibitor Activity (GO:0030292)	3/6	1.583344e-02	1.588682e-01	0	0	9.012018e+00	3.736050e+01	SOCS3;IBTK;HYAL2
GO_Molecular_Function_2023	Signal Recognition Particle Binding (GO:0005047)	3/6	1.583344e-02	1.588682e-01	0	0	9.012018e+00	3.736050e+01	SRP72;DERL3;DERL2
GO_Molecular_Function_2023	Solute:Sodium Symporter Activity (GO:0015370)	8/34	1.677503e-02	1.664455e-01	0	0	2.776336e+00	1.134928e+01	SLC4A7;SLC20A1;SLC5A1;SLC6A20;SLC28A2;SLC4A4;SLC5A3;SLC17A4
GO_Molecular_Function_2023	Cell Adhesion Mediator Activity (GO:0098631)	7/28	1.783169e-02	1.739283e-01	0	0	3.007025e+00	1.210862e+01	VCAM1;PALLD;NINJ1;EMB;CD47;IGSF9;CD200
GO_Molecular_Function_2023	Translation Initiation Factor Activity (GO:0003743)	9/41	1.802753e-02	1.739283e-01	0	0	2.538172e+00	1.019293e+01	EIF3M;EIF1AY;EIF3K;EIF3L;EIF3H;EIF3E;EIF3F;EIF2S1;EIF3D
GO_Molecular_Function_2023	Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0097153)	4/11	1.850301e-02	1.739283e-01	0	0	5.151159e+00	2.055221e+01	CASP8;CASP5;CASP4;CFLAR
GO_Molecular_Function_2023	Death Receptor Activity (GO:0005035)	4/11	1.850301e-02	1.739283e-01	0	0	5.151159e+00	2.055221e+01	TNFRSF14;TNFRSF11A;TNFRSF1B;TNFRSF4
GO_Molecular_Function_2023	Mechanosensitive Monoatomic Ion Channel Activity (GO:0008381)	4/11	1.850301e-02	1.739283e-01	0	0	5.151159e+00	2.055221e+01	TMEM63A;TMC8;TMC6;TMC5
GO_Molecular_Function_2023	NADP Binding (GO:0050661)	8/35	1.989149e-02	1.850323e-01	0	0	2.673360e+00	1.047279e+01	DUOX1;GMDS;NOS2;ME1;DHCR7;PGD;NOX1;CBR3
GO_Molecular_Function_2023	Magnesium Ion Binding (GO:0000287)	24/155	2.028176e-02	1.867177e-01	0	0	1.656736e+00	6.458011e+00	SRPK2;ITGB1;PDCD6;EPHX2;NEK6;TESC;IDH2;ATP10D;STK4;REXO2;STK3;ERN1;NT5C3A;PLSCR1;MTHFD2;TDP2;DHX36;ME1;UBA2;S100P;MAP3K6;PCK1;RAN;MAP3K5
GO_Molecular_Function_2023	Transcription Corepressor Binding (GO:0001222)	9/42	2.096759e-02	1.900340e-01	0	0	2.461120e+00	9.511683e+00	SUZ12;HDAC3;HDAC1;STAT1;NEK6;CTNNB1;RORA;ETS1;RUNX3
GO_Molecular_Function_2023	Amino Acid Transmembrane Transporter Activity (GO:0015171)	11/56	2.128040e-02	1.900340e-01	0	0	2.206637e+00	8.495482e+00	SLC36A1;SLC7A5;SLC38A1;SLC7A6;SLC7A8;SLC6A14;SLC3A1;SLC1A4;SLC7A11;SLC6A20;SLC7A1
GO_Molecular_Function_2023	Protein Serine/Threonine Kinase Activator Activity (GO:0043539)	11/56	2.128040e-02	1.900340e-01	0	0	2.206637e+00	8.495482e+00	CCNK;TCL1A;MAP2K1;CCND1;SH2D1A;SPRY2;CALM3;STK4;MAP3K13;PARP8;STK3
GO_Molecular_Function_2023	Cadherin Binding Involved In Cell-Cell Adhesion (GO:0098641)	5/17	2.209157e-02	1.953245e-01	0	0	3.756892e+00	1.432337e+01	PDLIM1;BAIAP2L1;KRT18;TRIM29;S100A11
GO_Molecular_Function_2023	mRNA 3'-UTR AU-rich Region Binding (GO:0035925)	6/23	2.253682e-02	1.973076e-01	0	0	3.183020e+00	1.207194e+01	NUDT21;DHX36;ZC3H12A;ELAVL1;ZFP36L1;HNRNPA0
GO_Molecular_Function_2023	Histone H3 Methyltransferase Activity (GO:0140938)	8/36	2.339840e-02	1.997885e-01	0	0	2.577740e+00	9.679638e+00	KMT2E;METTL23;SETD5;KMT2A;PRMT2;KMT2C;NSD1;SETD7
GO_Molecular_Function_2023	Non-Membrane Spanning Protein Tyrosine Kinase Activity (GO:0004715)	8/36	2.339840e-02	1.997885e-01	0	0	2.577740e+00	9.679638e+00	BLK;LYN;RIPK2;LCK;FYN;JAK2;PTK2;JAK1
GO_Molecular_Function_2023	Transcription Cis-Regulatory Region Binding (GO:0000976)	61/474	2.408211e-02	1.997885e-01	0	0	1.339657e+00	4.991947e+00	RB1;KDM5A;MESP1;CIITA;RORA;ARID4B;PRDM2;AHR;HMGB1;GABPB1;NR3C1;ETS1;ELK3;BASP1;CREB3L1;TRPS1;CREB3L2;BBX;ZNF281;ARID5A;ARID5B;FOS;RUNX3;RUNX1;ETV6;ETV7;DDIT3;IRF1;RFX5;XRN2;PPARG;ATF3;ATF6B;HDAC1;SATB1;CREM;HIF1A;BARX2;RELA;PRDX5;DHX36;ZBED2;EGR1;TCF7L2;JUN;NPM1;JUND;SMAD3;CDX2;STAT1;CDX1;STAT3;NR1H4;NR1H3;KLF4;GRHL1;POU2F2;ELL2;SETX;DRAP1;UBA2
GO_Molecular_Function_2023	Single-Stranded RNA Binding (GO:0003727)	9/43	2.423712e-02	1.997885e-01	0	0	2.388602e+00	8.885287e+00	AGO3;CNBP;HNRNPF;HNRNPU;DDX60L;HNRNPC;DDX60;HNRNPA1;RBM7
GO_Molecular_Function_2023	snRNA Binding (GO:0017069)	9/43	2.423712e-02	1.997885e-01	0	0	2.388602e+00	8.885287e+00	LSM10;EIF5A;HEXIM1;ISG20;PRPF4;NCBP2;HNRNPU;HNRNPC;RBM7
GO_Molecular_Function_2023	2 Iron, 2 Sulfur Cluster Binding (GO:0051537)	4/12	2.559676e-02	1.997885e-01	0	0	4.507014e+00	1.651951e+01	SORD;CISD2;SDHB;CISD3
GO_Molecular_Function_2023	Oxidoreductase Activity, Acting On NAD(P)H, Oxygen As Acceptor (GO:0050664)	4/12	2.559676e-02	1.997885e-01	0	0	4.507014e+00	1.651951e+01	DUOX1;CYBA;DUOX2;NOX1
GO_Molecular_Function_2023	Solute:Monoatomic Cation Symporter Activity (GO:0015294)	4/12	2.559676e-02	1.997885e-01	0	0	4.507014e+00	1.651951e+01	SLC39A6;SLC39A5;SLC39A8;SLC6A20
GO_Molecular_Function_2023	NADH Dehydrogenase Activity (GO:0003954)	3/7	2.566718e-02	1.997885e-01	0	0	6.758638e+00	2.475380e+01	NQO1;NDUFS8;NDUFS7
GO_Molecular_Function_2023	Interleukin-17 Receptor Activity (GO:0030368)	3/7	2.566718e-02	1.997885e-01	0	0	6.758638e+00	2.475380e+01	IL6ST;IL17RC;IL27RA
GO_Molecular_Function_2023	Purine Nucleotide Transmembrane Transporter Activity (GO:0015216)	3/7	2.566718e-02	1.997885e-01	0	0	6.758638e+00	2.475380e+01	SLC17A9;ABCC5;SLC25A5
GO_Molecular_Function_2023	Thyroid Hormone Transmembrane Transporter Activity (GO:0015349)	3/7	2.566718e-02	1.997885e-01	0	0	6.758638e+00	2.475380e+01	SLC7A5;SLC7A8;SLC17A4
GO_Molecular_Function_2023	pre-mRNA Binding (GO:0036002)	7/30	2.572865e-02	1.997885e-01	0	0	2.745239e+00	1.004799e+01	SLBP;DDX5;CELF2;HNRNPU;HNRNPC;HNRNPA1;RBM7
GO_Molecular_Function_2023	Hexosyltransferase Activity (GO:0016758)	16/96	2.826468e-02	2.175893e-01	0	0	1.806452e+00	6.442063e+00	B4GALT3;B4GALT1;HEXA;ALG5;PIGZ;UGT2B17;EXT2;DPY19L1;B3GNT7;UGT2A3;GCNT3;MGAT1;B4GALNT3;GYG1;B4GALT7;OGT
GO_Molecular_Function_2023	Adenyl Nucleotide Binding (GO:0030554)	7/31	3.045270e-02	2.324296e-01	0	0	2.630707e+00	9.185327e+00	DUOX1;NOS2;ME1;SORD;DHCR7;PGD;NOX1
GO_Molecular_Function_2023	Protein Phosphorylated Amino Acid Binding (GO:0045309)	9/45	3.183198e-02	2.408979e-01	0	0	2.255650e+00	7.775867e+00	SHF;IRS1;LCK;SLA;GRB2;SHB;SAMSN1;YWHAZ;SHD
GO_Molecular_Function_2023	GDP Binding (GO:0019003)	12/67	3.247788e-02	2.417520e-01	0	0	1.969453e+00	6.749701e+00	RAP1B;RAB31;ARL3;SRP54;RAB29;RAB27A;KRAS;GBP1;RAB5A;RAN;RAB8B;ARL8B
GO_Molecular_Function_2023	Phosphatidylinositol-4-Phosphate Binding (GO:0070273)	6/25	3.330633e-02	2.417520e-01	0	0	2.847648e+00	9.687721e+00	GSDMD;OSBPL8;GSDMB;GOLPH3;PLEKHF1;SESTD1
GO_Molecular_Function_2023	Cysteine-Type Endopeptidase Activity (GO:0004197)	17/106	3.389898e-02	2.417520e-01	0	0	1.725266e+00	5.838939e+00	PDIA3;USP36;USP47;USP14;USP34;CFLAR;CTSS;MALT1;CAPN8;CASP8;CASP5;CASP10;CASP4;CASP1;CTSH;CTSC;CTSB
GO_Molecular_Function_2023	3',5'-cyclic-AMP Phosphodiesterase Activity (GO:0004115)	4/13	3.411059e-02	2.417520e-01	0	0	4.006012e+00	1.353290e+01	PDE3B;PDE4C;PDE4B;PDE7A
GO_Molecular_Function_2023	CARD Domain Binding (GO:0050700)	4/13	3.411059e-02	2.417520e-01	0	0	4.006012e+00	1.353290e+01	RIPK2;CASP4;CASP1;CARD16
GO_Molecular_Function_2023	MHC Class I Protein Binding (GO:0042288)	4/13	3.411059e-02	2.417520e-01	0	0	4.006012e+00	1.353290e+01	DERL1;TUBB4B;HLA-E;TAPBP
GO_Molecular_Function_2023	Caspase Binding (GO:0089720)	4/13	3.411059e-02	2.417520e-01	0	0	4.006012e+00	1.353290e+01	RIPK2;CASP1;BFAR;CARD16
GO_Molecular_Function_2023	Ubiquitination-Like Modification-Dependent Protein Binding (GO:0140035)	4/13	3.411059e-02	2.417520e-01	0	0	4.006012e+00	1.353290e+01	VCP;ANKRD13D;LAPTM5;PML
GO_Molecular_Function_2023	MAP Kinase Kinase Kinase Activity (GO:0004709)	5/19	3.512070e-02	2.442084e-01	0	0	3.219835e+00	1.078311e+01	RIPK2;MAP3K8;MAP3K13;MAP3K6;MAP3K5
GO_Molecular_Function_2023	Histone Methyltransferase Activity (GO:0042054)	5/19	3.512070e-02	2.442084e-01	0	0	3.219835e+00	1.078311e+01	KMT2E;SUZ12;PRMT2;KMT2C;SETD7
GO_Molecular_Function_2023	Serine-Type Endopeptidase Inhibitor Activity (GO:0004867)	10/53	3.527758e-02	2.442084e-01	0	0	2.098516e+00	7.018502e+00	SERPINB1;SERPINA1;SLPI;SERPINF2;SPINK5;SERPINH1;SERPINB9;FURIN;SERPINB8;SERPINB5
GO_Molecular_Function_2023	Protein Serine/Threonine Kinase Inhibitor Activity (GO:0030291)	7/32	3.572589e-02	2.448701e-01	0	0	2.525339e+00	8.414125e+00	HEXIM1;PKIB;CDKN2B;PRKAR1A;HSPB1;SPRY2;YWHAG
GO_Molecular_Function_2023	Protein Tyrosine Kinase Activity (GO:0004713)	16/99	3.642883e-02	2.448701e-01	0	0	1.740867e+00	5.766438e+00	BLK;LYN;LTK;RIPK2;MST1R;HIPK1;CLK4;PTK2;RPS6KA5;LCK;FYN;EPHB2;JAK2;MET;EPHA2;JAK1
GO_Molecular_Function_2023	Pentosyltransferase Activity (GO:0016763)	8/39	3.647002e-02	2.448701e-01	0	0	2.327892e+00	7.708268e+00	QTRT1;TNKS2;PARP1;NAMPT;PARP14;PARP9;TYMP;PARP8
GO_Molecular_Function_2023	Phosphotyrosine Residue Binding (GO:0001784)	8/39	3.647002e-02	2.448701e-01	0	0	2.327892e+00	7.708268e+00	SHF;IRS1;LCK;SLA;GRB2;SHB;SAMSN1;SHD
GO_Molecular_Function_2023	L-aspartate Transmembrane Transporter Activity (GO:0015183)	3/8	3.805928e-02	2.462822e-01	0	0	5.406610e+00	1.767210e+01	UCP2;SLC1A4;SLC25A22
GO_Molecular_Function_2023	P-type Calcium Transporter Activity (GO:0005388)	3/8	3.805928e-02	2.462822e-01	0	0	5.406610e+00	1.767210e+01	ATP2A3;ATP2B4;ATP2C1
GO_Molecular_Function_2023	cAMP Response Element Binding Protein Binding (GO:0008140)	3/8	3.805928e-02	2.462822e-01	0	0	5.406610e+00	1.767210e+01	CRTC3;DDIT3;CREM
GO_Molecular_Function_2023	palmitoyl-CoA Hydrolase Activity (GO:0016290)	3/8	3.805928e-02	2.462822e-01	0	0	5.406610e+00	1.767210e+01	ACOT9;ACOT8;PPT1
GO_Molecular_Function_2023	Superoxide-Generating NAD(P)H Oxidase Activity (GO:0016175)	3/8	3.805928e-02	2.462822e-01	0	0	5.406610e+00	1.767210e+01	DUOX1;DUOX2;NOX1
GO_Molecular_Function_2023	Transition Metal Ion Transmembrane Transporter Activity (GO:0046915)	7/33	4.156820e-02	2.670533e-01	0	0	2.428075e+00	7.722298e+00	SLC30A7;SLC40A1;SLC39A6;SLC39A5;SLC39A8;SLC39A1;TMEM165
GO_Molecular_Function_2023	Ubiquitin-Specific Protease Binding (GO:1990381)	5/20	4.309035e-02	2.748549e-01	0	0	3.005013e+00	9.449130e+00	VCP;SUMO1;DERL3;DERL1;DERL2
GO_Molecular_Function_2023	C4-dicarboxylate Transmembrane Transporter Activity (GO:0015556)	4/14	4.407326e-02	2.752267e-01	0	0	3.605210e+00	1.125511e+01	SLC16A1;UCP2;SLC1A4;SLC25A22
GO_Molecular_Function_2023	SUMO Binding (GO:0032183)	4/14	4.407326e-02	2.752267e-01	0	0	3.605210e+00	1.125511e+01	USPL1;SERBP1;UBA2;PML
GO_Molecular_Function_2023	Endopeptidase Activator Activity (GO:0061133)	4/14	4.407326e-02	2.752267e-01	0	0	3.605210e+00	1.125511e+01	APH1A;CASP1;PSME1;PSME2
GO_Molecular_Function_2023	ATP Binding (GO:0005524)	37/279	4.608710e-02	2.858040e-01	0	0	1.383121e+00	4.256170e+00	ACVRL1;PRPS1;NDUFA13;ABCB1;ATP10D;HNRNPU;ABCA12;STK4;STK3;RPS6KA5;DHX36;PIM1;MAP4K5;MAP3K6;N4BP2;PDK2;MAP4K4;MAP3K5;HEXIM1;SRPK2;MLKL;PNPLA8;NEK6;TAP1;RUNX3;ERN1;MYO1B;P2RX5;PFKL;WNK1;STK17A;OAS2;CAPRIN1;OAS3;UBA2;ABCE1;PFKP
GO_Molecular_Function_2023	Nuclear Thyroid Hormone Receptor Binding (GO:0046966)	6/27	4.693988e-02	2.864724e-01	0	0	2.576157e+00	7.880175e+00	PRMT2;NSD1;NCOA3;JMJD1C;MED16;HMGN3
GO_Molecular_Function_2023	Neutral L-amino Acid Transmembrane Transporter Activity (GO:0015175)	8/41	4.748574e-02	2.864724e-01	0	0	2.186564e+00	6.663174e+00	SLC36A1;SLC7A5;SLC38A1;SLC7A8;SLC6A14;SLC1A4;SLC6A20;SLC36A4
GO_Molecular_Function_2023	MHC Protein Binding (GO:0042287)	7/34	4.799607e-02	2.864724e-01	0	0	2.338016e+00	7.099705e+00	CD74;LAG3;DERL1;TAP1;TUBB4B;HLA-E;TAPBP
GO_Molecular_Function_2023	Ephrin Receptor Binding (GO:0046875)	5/21	5.205771e-02	2.864724e-01	0	0	2.817043e+00	8.325495e+00	LYN;PTPN1;CHN1;FYN;GRB2
GO_Molecular_Function_2023	Telomerase RNA Binding (GO:0070034)	5/21	5.205771e-02	2.864724e-01	0	0	2.817043e+00	8.325495e+00	XRN1;DKC1;DHX36;HNRNPU;HNRNPC
GO_Molecular_Function_2023	ATPase Activity, Coupled To Transmembrane Movement Of Ions, Rotational Mechanism (GO:0044769)	3/9	5.293164e-02	2.864724e-01	0	0	4.505258e+00	1.323984e+01	ATP6V0E1;ATP6V1B2;ATP6V0E2
GO_Molecular_Function_2023	G-quadruplex DNA Binding (GO:0051880)	3/9	5.293164e-02	2.864724e-01	0	0	4.505258e+00	1.323984e+01	XRN1;CNBP;DHX36
GO_Molecular_Function_2023	G-rich Strand Telomeric DNA Binding (GO:0098505)	3/9	5.293164e-02	2.864724e-01	0	0	4.505258e+00	1.323984e+01	HNRNPA2B1;TERF2IP;HNRNPA1
GO_Molecular_Function_2023	GDP Phosphatase Activity (GO:0004382)	3/9	5.293164e-02	2.864724e-01	0	0	4.505258e+00	1.323984e+01	ENTPD1;ENTPD5;GBP1
GO_Molecular_Function_2023	MAP Kinase Tyrosine Phosphatase Activity (GO:0033550)	3/9	5.293164e-02	2.864724e-01	0	0	4.505258e+00	1.323984e+01	DUSP4;DUSP10;DUSP6
GO_Molecular_Function_2023	MAP Kinase Tyrosine/Serine/Threonine Phosphatase Activity (GO:0017017)	3/9	5.293164e-02	2.864724e-01	0	0	4.505258e+00	1.323984e+01	DUSP4;DUSP10;DUSP6
GO_Molecular_Function_2023	STAT Family Protein Binding (GO:0097677)	3/9	5.293164e-02	2.864724e-01	0	0	4.505258e+00	1.323984e+01	DTX3L;PPARG;PARP9
GO_Molecular_Function_2023	Amino Acid:Monoatomic Cation Symporter Activity (GO:0005416)	3/9	5.293164e-02	2.864724e-01	0	0	4.505258e+00	1.323984e+01	SLC36A1;SLC38A1;SLC25A22
