Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Initial Triggering Of Complement R-HSA-166663	3/21	8.481795e-02	4.385106e-01	0	0	3.173186e+00	7.829038e+00	FCN1;FCN3;CFB
Reactome_2022	Interleukin-37 Signaling R-HSA-9008059	3/21	8.481795e-02	4.385106e-01	0	0	3.173186e+00	7.829038e+00	CASP1;PTPN13;IL18R1
Reactome_2022	Acetylcholine Regulates Insulin Secretion R-HSA-399997	2/10	8.609691e-02	4.385106e-01	0	0	4.757515e+00	1.166677e+01	GNA15;GNA11
Reactome_2022	Calcitonin-like Ligand Receptors R-HSA-419812	2/10	8.609691e-02	4.385106e-01	0	0	4.757515e+00	1.166677e+01	RAMP3;ADM
Reactome_2022	Interleukin-21 Signaling R-HSA-9020958	2/10	8.609691e-02	4.385106e-01	0	0	4.757515e+00	1.166677e+01	STAT1;JAK3
Reactome_2022	Ketone Body Metabolism R-HSA-74182	2/10	8.609691e-02	4.385106e-01	0	0	4.757515e+00	1.166677e+01	BDH2;HMGCS2
Reactome_2022	Neurotransmitter Clearance R-HSA-112311	2/10	8.609691e-02	4.385106e-01	0	0	4.757515e+00	1.166677e+01	MAOA;SLC6A4
Reactome_2022	Organic Cation Transport R-HSA-549127	2/10	8.609691e-02	4.385106e-01	0	0	4.757515e+00	1.166677e+01	SLC22A15;SLC22A5
Reactome_2022	Reactions Specific To Complex N-glycan Synthesis Pathway R-HSA-975578	2/10	8.609691e-02	4.385106e-01	0	0	4.757515e+00	1.166677e+01	FUT8;MOGAT2
Reactome_2022	Phase II - Conjugation Of Compounds R-HSA-156580	9/107	8.740345e-02	4.432867e-01	0	0	1.751663e+00	4.269189e+00	SULT1A1;GSTM4;TPST1;NNMT;UGT2A3;ABHD14B;CHAC1;UGT1A8;UGT1A6
Reactome_2022	MAP Kinase Activation R-HSA-450294	6/62	8.873881e-02	4.462931e-01	0	0	2.041966e+00	4.945760e+00	DUSP4;RIPK2;RPS6KA2;NOD2;DUSP6;DUSP7
Reactome_2022	RAB Geranylgeranylation R-HSA-8873719	6/62	8.873881e-02	4.462931e-01	0	0	2.041966e+00	4.945760e+00	RAB31;RAB36;RAB40C;RAB34;RAB23;RAB17
Reactome_2022	Class B/2 (Secretin Family Receptors) R-HSA-373080	8/92	8.919815e-02	4.467341e-01	0	0	1.816052e+00	4.389208e+00	ADGRE2;VIPR1;RAMP3;SMOX;WNT5A;ADM;GNG11;CD55
Reactome_2022	Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193	7/77	8.989981e-02	4.483800e-01	0	0	1.906344e+00	4.592497e+00	NEU4;PMM1;DOLPP1;SRD5A3;PGM3;GFUS;ST3GAL1
Reactome_2022	Acyl Chain Remodelling Of PS R-HSA-1482801	3/22	9.471899e-02	4.647029e-01	0	0	3.006018e+00	7.084706e+00	PLA2G12A;LPCAT3;PLA1A
Reactome_2022	Cytosolic Sulfonation Of Small Molecules R-HSA-156584	3/22	9.471899e-02	4.647029e-01	0	0	3.006018e+00	7.084706e+00	SULT1A1;TPST1;ABHD14B
Reactome_2022	Mitochondrial Calcium Ion Transport R-HSA-8949215	3/22	9.471899e-02	4.647029e-01	0	0	3.006018e+00	7.084706e+00	AFG3L2;MCUB;AKAP1
Reactome_2022	Nephrin Family Interactions R-HSA-373753	3/22	9.471899e-02	4.647029e-01	0	0	3.006018e+00	7.084706e+00	KIRREL1;ACTN1;CD2AP
Reactome_2022	RHOBTB GTPase Cycle R-HSA-9706574	4/35	9.558058e-02	4.670238e-01	0	0	2.457443e+00	5.769549e+00	ACTN1;STK38;MSI2;VIM
Reactome_2022	Androgen Biosynthesis R-HSA-193048	2/11	1.018508e-01	4.838921e-01	0	0	4.228680e+00	9.659344e+00	HSD3B1;SRD5A3
Reactome_2022	Dermatan Sulfate Biosynthesis R-HSA-2022923	2/11	1.018508e-01	4.838921e-01	0	0	4.228680e+00	9.659344e+00	VCAN;BGN
Reactome_2022	Free Fatty Acids Regulate Insulin Secretion R-HSA-400451	2/11	1.018508e-01	4.838921e-01	0	0	4.228680e+00	9.659344e+00	GNA15;GNA11
Reactome_2022	Interleukin-27 Signaling R-HSA-9020956	2/11	1.018508e-01	4.838921e-01	0	0	4.228680e+00	9.659344e+00	STAT1;JAK2
Reactome_2022	Killing Mechanisms R-HSA-9664420	2/11	1.018508e-01	4.838921e-01	0	0	4.228680e+00	9.659344e+00	WNT5A;CYBA
Reactome_2022	Signaling By Leptin R-HSA-2586552	2/11	1.018508e-01	4.838921e-01	0	0	4.228680e+00	9.659344e+00	SOCS3;JAK2
Reactome_2022	Transport Of Organic Anions R-HSA-879518	2/11	1.018508e-01	4.838921e-01	0	0	4.228680e+00	9.659344e+00	SLCO4A1;SLCO1B3
Reactome_2022	Diseases Of Glycosylation R-HSA-3781865	11/143	1.031931e-01	4.872139e-01	0	0	1.589821e+00	3.610728e+00	SPON2;VCAN;MUC1;CHSY1;MOGAT2;ADAMTS1;SRD5A3;BGN;THSD7A;THBS2;ADAMTS9
Reactome_2022	Neurotransmitter Release Cycle R-HSA-112310	5/50	1.033607e-01	4.872139e-01	0	0	2.116695e+00	4.803903e+00	ALDH5A1;MAOA;NAAA;ABAT;PPFIA3
Reactome_2022	Nucleotide Salvage R-HSA-8956321	3/23	1.050666e-01	4.894964e-01	0	0	2.855567e+00	6.434051e+00	GMPR;AMPD3;ADA
Reactome_2022	RHOBTB2 GTPase Cycle R-HSA-9013418	3/23	1.050666e-01	4.894964e-01	0	0	2.855567e+00	6.434051e+00	ACTN1;STK38;MSI2
Reactome_2022	Triglyceride Catabolism R-HSA-163560	3/23	1.050666e-01	4.894964e-01	0	0	2.855567e+00	6.434051e+00	FABP1;FABP2;CAV1
Reactome_2022	FOXO-mediated Transcription R-HSA-9614085	6/65	1.055350e-01	4.897802e-01	0	0	1.937830e+00	4.357624e+00	BCL6;NPY;CAV1;PCK1;PPARGC1A;G6PC1
Reactome_2022	Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793	5/51	1.101545e-01	5.092526e-01	0	0	2.070570e+00	4.567412e+00	PPM1A;CDKN2B;COL1A2;STAT1;SMAD7
Reactome_2022	G Alpha (Q) Signaling Events R-HSA-416476	15/212	1.116421e-01	5.124917e-01	0	0	1.453503e+00	3.186743e+00	ANXA1;RIPK2;RGS16;PTAFR;F2R;MMP3;PIK3R3;GNG11;RGS5;GNA15;RGS1;RPS6KA2;GNA11;PROK2;F2RL2
Reactome_2022	NCAM1 Interactions R-HSA-419037	4/37	1.117078e-01	5.124917e-01	0	0	2.308263e+00	5.059409e+00	COL4A2;COL4A1;COL6A1;COL6A3
Reactome_2022	SLC-mediated Transmembrane Transport R-HSA-425407	17/247	1.143302e-01	5.134099e-01	0	0	1.411341e+00	3.060724e+00	SLC22A5;SLC6A14;SLC5A11;SLC41A1;SLC3A1;SLC2A3;SLC7A11;SLC39A14;SLC7A5;SLC22A15;SLCO4A1;SLCO1B3;SLC39A6;SLC39A5;SLC29A1;SLC15A3;SLC38A4
Reactome_2022	Asparagine N-linked Glycosylation R-HSA-446203	19/282	1.156772e-01	5.134099e-01	0	0	1.379841e+00	2.976249e+00	TMED9;PMM1;MOGAT2;SRD5A3;COPZ2;ANK3;F5;NEU4;FUT8;DOLPP1;MGAT4B;PGM3;CD59;KDELR3;GFUS;ST3GAL1;UGGT1;CTSC;CD55
Reactome_2022	G-protein Activation R-HSA-202040	3/24	1.158341e-01	5.134099e-01	0	0	2.719444e+00	5.862023e+00	GNA15;GNA11;GNG11
Reactome_2022	RHO GTPases Activate NADPH Oxidases R-HSA-5668599	3/24	1.158341e-01	5.134099e-01	0	0	2.719444e+00	5.862023e+00	NCF2;RAC2;CYBA
Reactome_2022	Thromboxane Signaling Thru TP Receptor R-HSA-428930	3/24	1.158341e-01	5.134099e-01	0	0	2.719444e+00	5.862023e+00	GNA15;GNA11;GNG11
Reactome_2022	RHOD GTPase Cycle R-HSA-9013405	5/52	1.171588e-01	5.134099e-01	0	0	2.026409e+00	4.345077e+00	PGRMC2;STBD1;ACTN1;CAV1;MCAM
Reactome_2022	Eicosanoids R-HSA-211979	2/12	1.183149e-01	5.134099e-01	0	0	3.805611e+00	8.122717e+00	TBXAS1;CYP4F12
Reactome_2022	Erythropoietin Activates Phosphoinositide-3-kinase (PI3K) R-HSA-9027276	2/12	1.183149e-01	5.134099e-01	0	0	3.805611e+00	8.122717e+00	LYN;JAK2
Reactome_2022	FGFR3 Mutant Receptor Activation R-HSA-2033514	2/12	1.183149e-01	5.134099e-01	0	0	3.805611e+00	8.122717e+00	FGF9;FGFR3
Reactome_2022	Interleukin-2 Signaling R-HSA-9020558	2/12	1.183149e-01	5.134099e-01	0	0	3.805611e+00	8.122717e+00	IL2RA;JAK3
Reactome_2022	Interleukin-35 Signaling R-HSA-8984722	2/12	1.183149e-01	5.134099e-01	0	0	3.805611e+00	8.122717e+00	STAT1;JAK2
Reactome_2022	Passive Transport By Aquaporins R-HSA-432047	2/12	1.183149e-01	5.134099e-01	0	0	3.805611e+00	8.122717e+00	AQP9;AQP11
Reactome_2022	Peptide Hormone Biosynthesis R-HSA-209952	2/12	1.183149e-01	5.134099e-01	0	0	3.805611e+00	8.122717e+00	PCSK1;INHBA
Reactome_2022	Platelet Adhesion To Exposed Collagen R-HSA-75892	2/12	1.183149e-01	5.134099e-01	0	0	3.805611e+00	8.122717e+00	LYN;VWF
Reactome_2022	TP53 Regulates Transcription Of Caspase Activators And Caspases R-HSA-6803207	2/12	1.183149e-01	5.134099e-01	0	0	3.805611e+00	8.122717e+00	CASP10;CASP1
Reactome_2022	RHOA GTPase Cycle R-HSA-8980692	11/147	1.188350e-01	5.138116e-01	0	0	1.542735e+00	3.286055e+00	RTKN;ABCD3;PGRMC2;CAVIN1;CAV1;MCAM;STBD1;FAM13A;ARHGEF3;STOM;NGEF
Reactome_2022	ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592	3/25	1.269942e-01	5.356037e-01	0	0	2.595696e+00	5.356514e+00	GNA15;GNA11;GNG11
Reactome_2022	Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	3/25	1.269942e-01	5.356037e-01	0	0	2.595696e+00	5.356514e+00	ENTPD5;IL1B;CASP1
Reactome_2022	Gap Junction Trafficking R-HSA-190828	3/25	1.269942e-01	5.356037e-01	0	0	2.595696e+00	5.356514e+00	GJA1;GJB1;GJA4
Reactome_2022	Glucuronidation R-HSA-156588	3/25	1.269942e-01	5.356037e-01	0	0	2.595696e+00	5.356514e+00	UGT2A3;UGT1A8;UGT1A6
Reactome_2022	Interleukin-7 Signaling R-HSA-1266695	3/25	1.269942e-01	5.356037e-01	0	0	2.595696e+00	5.356514e+00	SOCS1;PIK3R3;JAK3
Reactome_2022	NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508	3/25	1.269942e-01	5.356037e-01	0	0	2.595696e+00	5.356514e+00	PLXND1;STAT1;PBX1
Reactome_2022	Regulation Of IFNA/IFNB Signaling R-HSA-912694	3/25	1.269942e-01	5.356037e-01	0	0	2.595696e+00	5.356514e+00	SOCS3;SOCS1;STAT1
Reactome_2022	Synthesis Of PA R-HSA-1483166	4/39	1.289489e-01	5.388263e-01	0	0	2.176133e+00	4.457458e+00	PLA2G12A;MIGA2;LPCAT1;AGPAT4
Reactome_2022	Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995	6/69	1.302826e-01	5.388263e-01	0	0	1.814410e+00	3.697858e+00	SPON2;MUC1;ADAMTS1;THSD7A;THBS2;ADAMTS9
Reactome_2022	RHOB GTPase Cycle R-HSA-9013026	6/69	1.302826e-01	5.388263e-01	0	0	1.814410e+00	3.697858e+00	RTKN;CAVIN1;CAV1;MCAM;ARHGEF3;STOM
Reactome_2022	Degradation Of Cysteine And Homocysteine R-HSA-1614558	2/13	1.353790e-01	5.388263e-01	0	0	3.459464e+00	6.917812e+00	MPST;SUOX
Reactome_2022	Dissolution Of Fibrin Clot R-HSA-75205	2/13	1.353790e-01	5.388263e-01	0	0	3.459464e+00	6.917812e+00	PLAU;PLAUR
Reactome_2022	Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803	2/13	1.353790e-01	5.388263e-01	0	0	3.459464e+00	6.917812e+00	ERBB3;NRG1
Reactome_2022	ERBB2 Activates PTK6 Signaling R-HSA-8847993	2/13	1.353790e-01	5.388263e-01	0	0	3.459464e+00	6.917812e+00	ERBB3;NRG1
Reactome_2022	Erythropoietin Activates RAS R-HSA-9027284	2/13	1.353790e-01	5.388263e-01	0	0	3.459464e+00	6.917812e+00	LYN;JAK2
Reactome_2022	FCGR Activation R-HSA-2029481	2/13	1.353790e-01	5.388263e-01	0	0	3.459464e+00	6.917812e+00	LYN;FGR
Reactome_2022	FGFR3 Ligand Binding And Activation R-HSA-190239	2/13	1.353790e-01	5.388263e-01	0	0	3.459464e+00	6.917812e+00	FGF9;FGFR3
Reactome_2022	IRF3-mediated Induction Of Type I IFN R-HSA-3270619	2/13	1.353790e-01	5.388263e-01	0	0	3.459464e+00	6.917812e+00	IFI16;STING1
Reactome_2022	Mitochondrial Iron-Sulfur Cluster Biogenesis R-HSA-1362409	2/13	1.353790e-01	5.388263e-01	0	0	3.459464e+00	6.917812e+00	ISCA1;FDX1
Reactome_2022	NF-kB Activation Thru FADD/RIP-1 Pathway Mediated By Caspase-8 And -10 R-HSA-933543	2/13	1.353790e-01	5.388263e-01	0	0	3.459464e+00	6.917812e+00	RNF135;CASP10
Reactome_2022	Phospholipase C-mediated Cascade; FGFR3 R-HSA-5654227	2/13	1.353790e-01	5.388263e-01	0	0	3.459464e+00	6.917812e+00	FGF9;FGFR3
Reactome_2022	Synthesis Of PE R-HSA-1483213	2/13	1.353790e-01	5.388263e-01	0	0	3.459464e+00	6.917812e+00	CHKA;LPIN1
Reactome_2022	Transcriptional Regulation Of Testis Differentiation R-HSA-9690406	2/13	1.353790e-01	5.388263e-01	0	0	3.459464e+00	6.917812e+00	FGF9;ZFPM2
Reactome_2022	Alpha-Linolenic (Omega3) And Linoleic (Omega6) Acid Metabolism R-HSA-2046104	2/13	1.353790e-01	5.388263e-01	0	0	3.459464e+00	6.917812e+00	ACOT8;ACOX1
Reactome_2022	N-glycan Antennae Elongation In medial/trans-Golgi R-HSA-975576	3/26	1.385193e-01	5.476981e-01	0	0	2.482709e+00	4.907684e+00	FUT8;MOGAT2;MGAT4B
Reactome_2022	Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204	3/26	1.385193e-01	5.476981e-01	0	0	2.482709e+00	4.907684e+00	INPP5D;ITPKA;INPP5J
Reactome_2022	Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	5/55	1.393799e-01	5.492939e-01	0	0	1.904523e+00	3.752961e+00	CEBPB;HIP1;TPM4;BCL2A1;MSN
Reactome_2022	Stabilization Of P53 R-HSA-69541	5/56	1.471698e-01	5.780983e-01	0	0	1.867081e+00	3.577641e+00	PSMB2;PHF20;CARD16;PSMB10;PSMB9
Reactome_2022	ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994	3/27	1.503816e-01	5.830926e-01	0	0	2.379137e+00	4.507464e+00	CEBPB;CXCL8;CCL2
Reactome_2022	Acyl Chain Remodelling Of PC R-HSA-1482788	3/27	1.503816e-01	5.830926e-01	0	0	2.379137e+00	4.507464e+00	PLA2G12A;LPCAT3;LPCAT1
Reactome_2022	Gap Junction Trafficking And Regulation R-HSA-157858	3/27	1.503816e-01	5.830926e-01	0	0	2.379137e+00	4.507464e+00	GJA1;GJB1;GJA4
Reactome_2022	Signaling By BMP R-HSA-201451	3/27	1.503816e-01	5.830926e-01	0	0	2.379137e+00	4.507464e+00	FSTL1;ACVR2A;SMAD7
Reactome_2022	CS/DS Degradation R-HSA-2024101	2/14	1.529420e-01	5.836073e-01	0	0	3.171009e+00	5.954192e+00	VCAN;BGN
Reactome_2022	Creation Of C4 And C2 Activators R-HSA-166786	2/14	1.529420e-01	5.836073e-01	0	0	3.171009e+00	5.954192e+00	FCN1;FCN3
Reactome_2022	FGFR4 Ligand Binding And Activation R-HSA-190322	2/14	1.529420e-01	5.836073e-01	0	0	3.171009e+00	5.954192e+00	KLB;FGF9
Reactome_2022	Interleukin-15 Signaling R-HSA-8983432	2/14	1.529420e-01	5.836073e-01	0	0	3.171009e+00	5.954192e+00	IL15RA;JAK3
Reactome_2022	Triglyceride Biosynthesis R-HSA-75109	2/14	1.529420e-01	5.836073e-01	0	0	3.171009e+00	5.954192e+00	MOGAT2;LPIN1
Reactome_2022	PI3K/AKT Signaling In Cancer R-HSA-2219528	8/105	1.550042e-01	5.880529e-01	0	0	1.571583e+00	2.929907e+00	KLB;PDGFRB;FGF9;ERBB3;RAC2;PIK3R3;NRG1;FGFR3
Reactome_2022	Regulated Necrosis R-HSA-5218859	5/57	1.551403e-01	5.880529e-01	0	0	1.831078e+00	3.412078e+00	IL1B;IRF1;CASP4;CASP1;BIRC3
Reactome_2022	RHOF GTPase Cycle R-HSA-9035034	4/42	1.567023e-01	5.880529e-01	0	0	2.004016e+00	3.714258e+00	BASP1;ACTN1;CAV1;MCAM
Reactome_2022	RND1 GTPase Cycle R-HSA-9696273	4/42	1.567023e-01	5.880529e-01	0	0	2.004016e+00	3.714258e+00	CCDC88A;CAV1;RRAS2;PTPN13
Reactome_2022	Sphingolipid Metabolism R-HSA-428157	7/89	1.570649e-01	5.880529e-01	0	0	1.626336e+00	3.010504e+00	GLTP;NEU4;NAT8;SPHK2;SPNS2;GBA3;GBA2
Reactome_2022	Extra-nuclear Estrogen Signaling R-HSA-9009391	6/73	1.575316e-01	5.880529e-01	0	0	1.705727e+00	3.152403e+00	MMP7;CAV1;MMP3;PIK3R3;MMP9;GNG11
Reactome_2022	RHOC GTPase Cycle R-HSA-9013106	6/73	1.575316e-01	5.880529e-01	0	0	1.705727e+00	3.152403e+00	ABCD3;RTKN;CAVIN1;CAV1;MCAM;STOM
Reactome_2022	MET Promotes Cell Motility R-HSA-8875878	3/28	1.625534e-01	6.020500e-01	0	0	2.283852e+00	4.149184e+00	LAMA4;LAMB1;LAMC1
Reactome_2022	Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933	9/123	1.627896e-01	6.020500e-01	0	0	1.504541e+00	2.731188e+00	IFITM1;CD40;ITGB2;ICAM2;SLAMF7;TREM1;LILRA3;ICAM1;HLA-E
Reactome_2022	Late SARS-CoV-2 Infection Events R-HSA-9772573	5/58	1.632848e-01	6.020500e-01	0	0	1.796435e+00	3.255607e+00	FUT8;MOGAT2;MGAT4B;ST3GAL1;PARP8
Reactome_2022	Metabolism Of Polyamines R-HSA-351202	5/58	1.632848e-01	6.020500e-01	0	0	1.796435e+00	3.255607e+00	PSMB2;SMOX;PSMB10;AGMAT;PSMB9
Reactome_2022	RHOG GTPase Cycle R-HSA-9013408	6/74	1.647058e-01	6.024507e-01	0	0	1.680554e+00	3.031038e+00	DOCK4;PGRMC2;STBD1;CAV1;MCAM;IQGAP2
Reactome_2022	O-linked Glycosylation R-HSA-5173105	8/107	1.667713e-01	6.024507e-01	0	0	1.539671e+00	2.757754e+00	SPON2;MUC1;B3GNT8;ADAMTS1;THSD7A;THBS2;ST3GAL1;ADAMTS9
Reactome_2022	Signaling By TGF-beta Receptor Complex R-HSA-170834	7/91	1.700392e-01	6.024507e-01	0	0	1.587445e+00	2.812519e+00	PPM1A;CDKN2B;COL1A2;STAT1;PMEPA1;ITGAV;SMAD7
Reactome_2022	Defects Of Contact Activation System (CAS) And Kallikrein/Kinin System (KKS) R-HSA-9651496	2/15	1.709115e-01	6.024507e-01	0	0	2.926931e+00	5.170743e+00	TPST1;VWF
Reactome_2022	EPHA-mediated Growth Cone Collapse R-HSA-3928663	2/15	1.709115e-01	6.024507e-01	0	0	2.926931e+00	5.170743e+00	LYN;NGEF
Reactome_2022	ERBB2 Regulates Cell Motility R-HSA-6785631	2/15	1.709115e-01	6.024507e-01	0	0	2.926931e+00	5.170743e+00	ERBB3;NRG1
Reactome_2022	Fatty Acids R-HSA-211935	2/15	1.709115e-01	6.024507e-01	0	0	2.926931e+00	5.170743e+00	CYP2J2;CYP4F12
Reactome_2022	Membrane Binding And Targetting Of GAG Proteins R-HSA-174490	2/15	1.709115e-01	6.024507e-01	0	0	2.926931e+00	5.170743e+00	SGIP1;NMT2
Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132	2/15	1.709115e-01	6.024507e-01	0	0	2.926931e+00	5.170743e+00	SLC22A5;SLC22A15
Reactome_2022	Phospholipase C-mediated Cascade; FGFR4 R-HSA-5654228	2/15	1.709115e-01	6.024507e-01	0	0	2.926931e+00	5.170743e+00	KLB;FGF9
Reactome_2022	Prolactin Receptor Signaling R-HSA-1170546	2/15	1.709115e-01	6.024507e-01	0	0	2.926931e+00	5.170743e+00	JAK2;PRLR
Reactome_2022	Regulation Of Innate Immune Responses To Cytosolic DNA R-HSA-3134975	2/15	1.709115e-01	6.024507e-01	0	0	2.926931e+00	5.170743e+00	ZBP1;STING1
Reactome_2022	Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895	2/15	1.709115e-01	6.024507e-01	0	0	2.926931e+00	5.170743e+00	CEBPB;CHAC1
Reactome_2022	Signaling By Activin R-HSA-1502540	2/15	1.709115e-01	6.024507e-01	0	0	2.926931e+00	5.170743e+00	INHBA;ACVR2A
Reactome_2022	Synthesis Of Prostaglandins (PG) And Thromboxanes (TX) R-HSA-2162123	2/15	1.709115e-01	6.024507e-01	0	0	2.926931e+00	5.170743e+00	TBXAS1;PTGS2
Reactome_2022	RHOQ GTPase Cycle R-HSA-9013406	5/59	1.715960e-01	6.030948e-01	0	0	1.763075e+00	3.107617e+00	GJA1;ARHGEF9;CAV1;STOM;RHOQ
Reactome_2022	Activation Of G Protein Gated Potassium Channels R-HSA-1296041	3/29	1.750071e-01	6.089464e-01	0	0	2.195895e+00	3.827289e+00	UBD;KCNJ15;GNG11
Reactome_2022	SUMOylation Of Intracellular Receptors R-HSA-4090294	3/29	1.750071e-01	6.089464e-01	0	0	2.195895e+00	3.827289e+00	VDR;NR1I2;PPARA
Reactome_2022	Surfactant Metabolism R-HSA-5683826	3/29	1.750071e-01	6.089464e-01	0	0	2.195895e+00	3.827289e+00	ADGRF5;GATA6;LMCD1
Reactome_2022	Diseases Of Metabolism R-HSA-5668914	16/247	1.752874e-01	6.089464e-01	0	0	1.321156e+00	2.300566e+00	SPON2;MAOA;MOGAT2;SRD5A3;BGN;THBS2;G6PC1;VCAN;MUC1;CHSY1;ADAMTS1;FDX1;TBXAS1;THSD7A;ADAMTS9;ADA
Reactome_2022	Aspirin ADME R-HSA-9749641	4/44	1.763245e-01	6.107841e-01	0	0	1.903614e+00	3.303588e+00	UGT2A3;UGT1A8;CES2;UGT1A6
Reactome_2022	Defective CFTR Causes Cystic Fibrosis R-HSA-5678895	5/60	1.800669e-01	6.219551e-01	0	0	1.730927e+00	2.967549e+00	ERLEC1;PSMB2;DERL3;PSMB10;PSMB9
Reactome_2022	RAC3 GTPase Cycle R-HSA-9013423	7/93	1.834634e-01	6.299785e-01	0	0	1.550364e+00	2.629015e+00	PGRMC2;NCF2;STBD1;CAV1;MCAM;CYBA;FERMT2
Reactome_2022	Heme Signaling R-HSA-9707616	4/45	1.864337e-01	6.299785e-01	0	0	1.857087e+00	3.119311e+00	NRIP1;PPARA;PPARGC1A;TLR4
Reactome_2022	ABC Transporter Disorders R-HSA-5619084	6/77	1.870258e-01	6.299785e-01	0	0	1.609290e+00	2.697988e+00	ERLEC1;PSMB2;DERL3;ABCA12;PSMB10;PSMB9
Reactome_2022	Tight Junction Interactions R-HSA-420029	3/30	1.877156e-01	6.299785e-01	0	0	2.114454e+00	3.537117e+00	PATJ;CLDN15;CLDN1
Reactome_2022	Transcriptional Regulation Of Pluripotent Stem Cells R-HSA-452723	3/30	1.877156e-01	6.299785e-01	0	0	2.114454e+00	3.537117e+00	CDX2;GATA6;PBX1
Reactome_2022	Cell-cell Junction Organization R-HSA-421270	5/61	1.886899e-01	6.299785e-01	0	0	1.699928e+00	2.834886e+00	PATJ;CLDN15;CADM1;CDH11;CLDN1
Reactome_2022	Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725	5/61	1.886899e-01	6.299785e-01	0	0	1.699928e+00	2.834886e+00	DUSP4;FOSL1;RPS6KA2;DUSP6;DUSP7
Reactome_2022	Early Phase Of HIV Life Cycle R-HSA-162594	2/16	1.892032e-01	6.299785e-01	0	0	2.717721e+00	4.524826e+00	SGIP1;CXCR4
Reactome_2022	Hyaluronan Metabolism R-HSA-2142845	2/16	1.892032e-01	6.299785e-01	0	0	2.717721e+00	4.524826e+00	CEMIP;CD44
Reactome_2022	PI3K Events In ERBB2 Signaling R-HSA-1963642	2/16	1.892032e-01	6.299785e-01	0	0	2.717721e+00	4.524826e+00	ERBB3;NRG1
Reactome_2022	Processing Of SMDT1 R-HSA-8949664	2/16	1.892032e-01	6.299785e-01	0	0	2.717721e+00	4.524826e+00	AFG3L2;MCUB
Reactome_2022	Regulation Of KIT Signaling R-HSA-1433559	2/16	1.892032e-01	6.299785e-01	0	0	2.717721e+00	4.524826e+00	LYN;SOCS1
Reactome_2022	STING Mediated Induction Of Host Immune Responses R-HSA-1834941	2/16	1.892032e-01	6.299785e-01	0	0	2.717721e+00	4.524826e+00	IFI16;STING1
Reactome_2022	Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517	11/163	1.935185e-01	6.425668e-01	0	0	1.379171e+00	2.265126e+00	PLPP6;LDHB;FAHD1;TACO1;PDK4;IDH3B;ETFDH;SUCLG2;SUCLG1;ACO2;PDK2
Reactome_2022	XBP1(S) Activates Chaperone Genes R-HSA-381038	4/46	1.967243e-01	6.514121e-01	0	0	1.812775e+00	2.947485e+00	WFS1;SSR1;KDELR3;PDIA5
Reactome_2022	Signaling By BRAF And RAF1 Fusions R-HSA-6802952	5/62	1.974575e-01	6.520438e-01	0	0	1.670017e+00	2.709154e+00	VWF;PEBP1;AGTRAP;JAK2;SND1
Reactome_2022	Transport To Golgi And Subsequent Modification R-HSA-948021	11/164	1.987757e-01	6.545983e-01	0	0	1.370084e+00	2.213478e+00	FUT8;TMED9;MOGAT2;MGAT4B;COPZ2;CD59;ANK3;KDELR3;CTSC;CD55;F5
Reactome_2022	Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795	3/31	2.006520e-01	6.571762e-01	0	0	2.038831e+00	3.274736e+00	PPM1A;STAT1;SMAD7
Reactome_2022	Glyoxylate Metabolism And Glycine Degradation R-HSA-389661	3/31	2.006520e-01	6.571762e-01	0	0	2.038831e+00	3.274736e+00	PXMP2;AMT;DDO
Reactome_2022	Amyloid Fiber Formation R-HSA-977225	6/79	2.025226e-01	6.609673e-01	0	0	1.565034e+00	2.499209e+00	BACE1;APH1B;NAT8;TSPAN5;UBE2L6;TGFBI
Reactome_2022	Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949	5/63	2.063621e-01	6.609673e-01	0	0	1.641137e+00	2.589915e+00	ZBP1;AIM2;IFI16;STING1;POLR2H
Reactome_2022	Gastrin-CREB Signaling Pathway Via PKC And MAPK R-HSA-881907	2/17	2.077399e-01	6.609673e-01	0	0	2.536406e+00	3.985883e+00	RPS6KA2;MMP3
Reactome_2022	MyD88 Deficiency (TLR2/4) R-HSA-5602498	2/17	2.077399e-01	6.609673e-01	0	0	2.536406e+00	3.985883e+00	TLR4;TLR2
